page,candidate,office,district,party,county,precinct,votes,winner,,
9,Nathan Stewart,U.S. House,3,Democrat,Hinds,Precinct 70,X,,,
9,Jeb Bush,President,,Republican,Hinds,Precinct 71,0,,,
9,Ben Carson,President,,Republican,Hinds,Precinct 71,0,,,
9,Chris Christie,President,,Republican,Hinds,Precinct 71,0,,,
9,Ted Cruz,President,,Republican,Hinds,Precinct 71,7,,,
9,Carly Florina,President,,Republican,Hinds,Precinct 71,0,,,
9,Lindsey Graham,President,,Republican,Hinds,Precinct 71,0,,,
9,Mike Huckabee,President,,Republican,Hinds,Precinct 71,0,,,
9,John R. Kaisch,President,,Republican,Hinds,Precinct 71,6,,,
9,George Pataki,President,,Republican,Hinds,Precinct 71,0,,,
9,Rand Paul,President,,Republican,Hinds,Precinct 71,0,,,
9,Marco Rubio,President,,Republican,Hinds,Precinct 71,3,,,
9,Rick Santorum,President,,Republican,Hinds,Precinct 71,0,,,
9,Donald J. Trump,President,,Republican,Hinds,Precinct 71,19,,,
9,Hillary Clinton,President,,Democrat,Hinds,Precinct 71,211,,,
9,"Roque ""Rocky"" De Le Fuente",President,,Democrat,Hinds,Precinct 71,0,,,
9,Martin O'Mailey,President,,Democrat,Hinds,Precinct 71,1,,,
9,Bernie Sanders,President,,Democrat,Hinds,Precinct 71,54,,,
9,Willie Wilson,President,,Democrat,Hinds,Precinct 71,1,,,
9,Jimmy Giles,U.S. House,3,Republican,Hinds,Precinct 71,X,,,
9,Greg Harper,U.S. House,3,Republican,Hinds,Precinct 71,X,,,
9,Bennie G. Thompson,U.S. House,2,Democrat,Hinds,Precinct 71,261,,,
9,Dennis C. Quinn,U.S. House,3,Democrat,Hinds,Precinct 71,X,,,
9,Nathan Stewart,U.S. House,3,Democrat,Hinds,Precinct 71,X,,,
9,Jeb Bush,President,,Republican,Hinds,Precinct 72,0,,,
9,Ben Carson,President,,Republican,Hinds,Precinct 72,0,,,
9,Chris Christie,President,,Republican,Hinds,Precinct 72,0,,,
9,Ted Cruz,President,,Republican,Hinds,Precinct 72,7,,,
9,Carly Florina,President,,Republican,Hinds,Precinct 72,0,,,
9,Lindsey Graham,President,,Republican,Hinds,Precinct 72,0,,,
9,Mike Huckabee,President,,Republican,Hinds,Precinct 72,0,,,
9,John R. Kaisch,President,,Republican,Hinds,Precinct 72,0,,,
9,George Pataki,President,,Republican,Hinds,Precinct 72,0,,,
9,Rand Paul,President,,Republican,Hinds,Precinct 72,0,,,
9,Marco Rubio,President,,Republican,Hinds,Precinct 72,1,,,
9,Rick Santorum,President,,Republican,Hinds,Precinct 72,0,,,
9,Donald J. Trump,President,,Republican,Hinds,Precinct 72,3,,,
9,Hillary Clinton,President,,Democrat,Hinds,Precinct 72,158,,,
9,"Roque ""Rocky"" De Le Fuente",President,,Democrat,Hinds,Precinct 72,0,,,
9,Martin O'Mailey,President,,Democrat,Hinds,Precinct 72,0,,,
9,Bernie Sanders,President,,Democrat,Hinds,Precinct 72,11,,,
9,Willie Wilson,President,,Democrat,Hinds,Precinct 72,0,,,
9,Jimmy Giles,U.S. House,3,Republican,Hinds,Precinct 72,X,,,
9,Greg Harper,U.S. House,3,Republican,Hinds,Precinct 72,X,,,
9,Bennie G. Thompson,U.S. House,2,Democrat,Hinds,Precinct 72,168,,,
9,Dennis C. Quinn,U.S. House,3,Democrat,Hinds,Precinct 72,X,,,
9,Nathan Stewart,U.S. House,3,Democrat,Hinds,Precinct 72,X,,,
9,Jeb Bush,President,,Republican,Hinds,Precinct 73,0,,,
9,Ben Carson,President,,Republican,Hinds,Precinct 73,0,,,
9,Chris Christie,President,,Republican,Hinds,Precinct 73,0,,,
9,Ted Cruz,President,,Republican,Hinds,Precinct 73,5,,,
9,Carly Florina,President,,Republican,Hinds,Precinct 73,0,,,
9,Lindsey Graham,President,,Republican,Hinds,Precinct 73,0,,,
9,Mike Huckabee,President,,Republican,Hinds,Precinct 73,0,,,
9,John R. Kaisch,President,,Republican,Hinds,Precinct 73,1,,,
9,George Pataki,President,,Republican,Hinds,Precinct 73,0,,,
9,Rand Paul,President,,Republican,Hinds,Precinct 73,0,,,
9,Marco Rubio,President,,Republican,Hinds,Precinct 73,1,,,
9,Rick Santorum,President,,Republican,Hinds,Precinct 73,0,,,
9,Donald J. Trump,President,,Republican,Hinds,Precinct 73,13,,,
9,Hillary Clinton,President,,Democrat,Hinds,Precinct 73,183,,,
9,"Roque ""Rocky"" De Le Fuente",President,,Democrat,Hinds,Precinct 73,0,,,
9,Martin O'Mailey,President,,Democrat,Hinds,Precinct 73,2,,,
9,Bernie Sanders,President,,Democrat,Hinds,Precinct 73,23,,,
9,Willie Wilson,President,,Democrat,Hinds,Precinct 73,1,,,
9,Jimmy Giles,U.S. House,3,Republican,Hinds,Precinct 73,X,,,
9,Greg Harper,U.S. House,3,Republican,Hinds,Precinct 73,X,,,
9,Bennie G. Thompson,U.S. House,2,Democrat,Hinds,Precinct 73,201,,,
9,Dennis C. Quinn,U.S. House,3,Democrat,Hinds,Precinct 73,X,,,
9,Nathan Stewart,U.S. House,3,Democrat,Hinds,Precinct 73,X,,,
9,Jeb Bush,President,,Republican,Hinds,Precinct 74,0,,,
9,Ben Carson,President,,Republican,Hinds,Precinct 74,2,,,
9,Chris Christie,President,,Republican,Hinds,Precinct 74,0,,,
9,Ted Cruz,President,,Republican,Hinds,Precinct 74,6,,,
9,Carly Florina,President,,Republican,Hinds,Precinct 74,0,,,
9,Lindsey Graham,President,,Republican,Hinds,Precinct 74,0,,,
9,Mike Huckabee,President,,Republican,Hinds,Precinct 74,0,,,
9,John R. Kaisch,President,,Republican,Hinds,Precinct 74,3,,,
9,George Pataki,President,,Republican,Hinds,Precinct 74,0,,,
9,Rand Paul,President,,Republican,Hinds,Precinct 74,0,,,
9,Marco Rubio,President,,Republican,Hinds,Precinct 74,0,,,
9,Rick Santorum,President,,Republican,Hinds,Precinct 74,0,,,
9,Donald J. Trump,President,,Republican,Hinds,Precinct 74,10,,,
9,Hillary Clinton,President,,Democrat,Hinds,Precinct 74,160,,,
9,"Roque ""Rocky"" De Le Fuente",President,,Democrat,Hinds,Precinct 74,1,,,
9,Martin O'Mailey,President,,Democrat,Hinds,Precinct 74,0,,,
9,Bernie Sanders,President,,Democrat,Hinds,Precinct 74,28,,,
9,Willie Wilson,President,,Democrat,Hinds,Precinct 74,2,,,
9,Jimmy Giles,U.S. House,3,Republican,Hinds,Precinct 74,X,,,
9,Greg Harper,U.S. House,3,Republican,Hinds,Precinct 74,X,,,
9,Bennie G. Thompson,U.S. House,2,Democrat,Hinds,Precinct 74,178,,,
9,Dennis C. Quinn,U.S. House,3,Democrat,Hinds,Precinct 74,X,,,
9,Nathan Stewart,U.S. House,3,Democrat,Hinds,Precinct 74,X,,,
9,Jeb Bush,President,,Republican,Hinds,Precinct 76,0,,,
9,Ben Carson,President,,Republican,Hinds,Precinct 76,0,,,
9,Chris Christie,President,,Republican,Hinds,Precinct 76,0,,,
9,Ted Cruz,President,,Republican,Hinds,Precinct 76,29,,,
9,Carly Florina,President,,Republican,Hinds,Precinct 76,0,,,
9,Lindsey Graham,President,,Republican,Hinds,Precinct 76,0,,,
9,Mike Huckabee,President,,Republican,Hinds,Precinct 76,1,,,
9,John R. Kaisch,President,,Republican,Hinds,Precinct 76,2,,,
9,George Pataki,President,,Republican,Hinds,Precinct 76,1,,,
9,Rand Paul,President,,Republican,Hinds,Precinct 76,0,,,
9,Marco Rubio,President,,Republican,Hinds,Precinct 76,1,,,
9,Rick Santorum,President,,Republican,Hinds,Precinct 76,0,,,
9,Donald J. Trump,President,,Republican,Hinds,Precinct 76,15,,,
9,Hillary Clinton,President,,Democrat,Hinds,Precinct 76,140,,,
9,"Roque ""Rocky"" De Le Fuente",President,,Democrat,Hinds,Precinct 76,0,,,
9,Martin O'Mailey,President,,Democrat,Hinds,Precinct 76,0,,,
9,Bernie Sanders,President,,Democrat,Hinds,Precinct 76,31,,,
9,Willie Wilson,President,,Democrat,Hinds,Precinct 76,1,,,
9,Jimmy Giles,U.S. House,3,Republican,Hinds,Precinct 76,X,,,
9,Greg Harper,U.S. House,3,Republican,Hinds,Precinct 76,X,,,
9,Bennie G. Thompson,U.S. House,2,Democrat,Hinds,Precinct 76,163,,,
9,Dennis C. Quinn,U.S. House,3,Democrat,Hinds,Precinct 76,X,,,
9,Nathan Stewart,U.S. House,3,Democrat,Hinds,Precinct 76,X,,,
9,Jeb Bush,President,,Republican,Hinds,Precinct 77,0,,,
9,Ben Carson,President,,Republican,Hinds,Precinct 77,0,,,
9,Chris Christie,President,,Republican,Hinds,Precinct 77,0,,,
9,Ted Cruz,President,,Republican,Hinds,Precinct 77,23,,,
9,Carly Florina,President,,Republican,Hinds,Precinct 77,0,,,
9,Lindsey Graham,President,,Republican,Hinds,Precinct 77,0,,,
9,Mike Huckabee,President,,Republican,Hinds,Precinct 77,0,,,
9,John R. Kaisch,President,,Republican,Hinds,Precinct 77,4,,,
9,George Pataki,President,,Republican,Hinds,Precinct 77,0,,,
9,Rand Paul,President,,Republican,Hinds,Precinct 77,0,,,
9,Marco Rubio,President,,Republican,Hinds,Precinct 77,4,,,
9,Rick Santorum,President,,Republican,Hinds,Precinct 77,0,,,
9,Donald J. Trump,President,,Republican,Hinds,Precinct 77,55,,,
9,Hillary Clinton,President,,Democrat,Hinds,Precinct 77,265,,,
9,"Roque ""Rocky"" De Le Fuente",President,,Democrat,Hinds,Precinct 77,1,,,
9,Martin O'Mailey,President,,Democrat,Hinds,Precinct 77,0,,,
9,Bernie Sanders,President,,Democrat,Hinds,Precinct 77,53,,,
9,Willie Wilson,President,,Democrat,Hinds,Precinct 77,4,,,
9,Jimmy Giles,U.S. House,3,Republican,Hinds,Precinct 77,X,,,
9,Greg Harper,U.S. House,3,Republican,Hinds,Precinct 77,X,,,
9,Bennie G. Thompson,U.S. House,2,Democrat,Hinds,Precinct 77,315,,,
9,Dennis C. Quinn,U.S. House,3,Democrat,Hinds,Precinct 77,X,,,
9,Nathan Stewart,U.S. House,3,Democrat,Hinds,Precinct 77,X,,,
9,Jeb Bush,President,,Republican,Hinds,Precinct 78,1,,,
9,Ben Carson,President,,Republican,Hinds,Precinct 78,1,,,
9,Chris Christie,President,,Republican,Hinds,Precinct 78,0,,,
9,Ted Cruz,President,,Republican,Hinds,Precinct 78,58,,,
9,Carly Florina,President,,Republican,Hinds,Precinct 78,0,,,
9,Lindsey Graham,President,,Republican,Hinds,Precinct 78,1,,,
9,Mike Huckabee,President,,Republican,Hinds,Precinct 78,0,,,
9,John R. Kaisch,President,,Republican,Hinds,Precinct 78,99,,,
9,George Pataki,President,,Republican,Hinds,Precinct 78,0,,,
9,Rand Paul,President,,Republican,Hinds,Precinct 78,0,,,
9,Marco Rubio,President,,Republican,Hinds,Precinct 78,27,,,
9,Rick Santorum,President,,Republican,Hinds,Precinct 78,0,,,
9,Donald J. Trump,President,,Republican,Hinds,Precinct 78,121,,,
9,Hillary Clinton,President,,Democrat,Hinds,Precinct 78,214,,,
9,"Roque ""Rocky"" De Le Fuente",President,,Democrat,Hinds,Precinct 78,0,,,
9,Martin O'Mailey,President,,Democrat,Hinds,Precinct 78,0,,,
9,Bernie Sanders,President,,Democrat,Hinds,Precinct 78,70,,,
9,Willie Wilson,President,,Democrat,Hinds,Precinct 78,1,,,
9,Jimmy Giles,U.S. House,3,Republican,Hinds,Precinct 78,33,,,
9,Greg Harper,U.S. House,3,Republican,Hinds,Precinct 78,270,,,
9,Bennie G. Thompson,U.S. House,2,Democrat,Hinds,Precinct 78,X,,,
9,Dennis C. Quinn,U.S. House,3,Democrat,Hinds,Precinct 78,154,,,
9,Nathan Stewart,U.S. House,3,Democrat,Hinds,Precinct 78,113,,,
9,Jeb Bush,President,,Republican,Hinds,Precinct 79,0,,,
9,Ben Carson,President,,Republican,Hinds,Precinct 79,1,,,
9,Chris Christie,President,,Republican,Hinds,Precinct 79,0,,,
9,Ted Cruz,President,,Republican,Hinds,Precinct 79,28,,,
9,Carly Florina,President,,Republican,Hinds,Precinct 79,0,,,
9,Lindsey Graham,President,,Republican,Hinds,Precinct 79,0,,,
9,Mike Huckabee,President,,Republican,Hinds,Precinct 79,0,,,
9,John R. Kaisch,President,,Republican,Hinds,Precinct 79,25,,,
9,George Pataki,President,,Republican,Hinds,Precinct 79,1,,,
9,Rand Paul,President,,Republican,Hinds,Precinct 79,0,,,
9,Marco Rubio,President,,Republican,Hinds,Precinct 79,12,,,
9,Rick Santorum,President,,Republican,Hinds,Precinct 79,0,,,
9,Donald J. Trump,President,,Republican,Hinds,Precinct 79,57,,,
9,Hillary Clinton,President,,Democrat,Hinds,Precinct 79,394,,,
9,"Roque ""Rocky"" De Le Fuente",President,,Democrat,Hinds,Precinct 79,0,,,
9,Martin O'Mailey,President,,Democrat,Hinds,Precinct 79,0,,,
9,Bernie Sanders,President,,Democrat,Hinds,Precinct 79,106,,,
9,Willie Wilson,President,,Democrat,Hinds,Precinct 79,5,,,
9,Jimmy Giles,U.S. House,3,Republican,Hinds,Precinct 79,X,,,
9,Greg Harper,U.S. House,3,Republican,Hinds,Precinct 79,X,,,
9,Bennie G. Thompson,U.S. House,2,Democrat,Hinds,Precinct 79,482,,,
9,Dennis C. Quinn,U.S. House,3,Democrat,Hinds,Precinct 79,X,,,
9,Nathan Stewart,U.S. House,3,Democrat,Hinds,Precinct 79,X,,,
9,Jeb Bush,President,,Republican,Hinds,Precinct 80,0,,,
9,Ben Carson,President,,Republican,Hinds,Precinct 80,1,,,
9,Chris Christie,President,,Republican,Hinds,Precinct 80,0,,,
9,Ted Cruz,President,,Republican,Hinds,Precinct 80,10,,,
9,Carly Florina,President,,Republican,Hinds,Precinct 80,0,,,
9,Lindsey Graham,President,,Republican,Hinds,Precinct 80,0,,,
9,Mike Huckabee,President,,Republican,Hinds,Precinct 80,0,,,
9,John R. Kaisch,President,,Republican,Hinds,Precinct 80,2,,,
9,George Pataki,President,,Republican,Hinds,Precinct 80,0,,,
9,Rand Paul,President,,Republican,Hinds,Precinct 80,0,,,
9,Marco Rubio,President,,Republican,Hinds,Precinct 80,1,,,
9,Rick Santorum,President,,Republican,Hinds,Precinct 80,0,,,
9,Donald J. Trump,President,,Republican,Hinds,Precinct 80,3,,,
9,Hillary Clinton,President,,Democrat,Hinds,Precinct 80,508,,,
9,"Roque ""Rocky"" De Le Fuente",President,,Democrat,Hinds,Precinct 80,0,,,
9,Martin O'Mailey,President,,Democrat,Hinds,Precinct 80,0,,,
9,Bernie Sanders,President,,Democrat,Hinds,Precinct 80,88,,,
9,Willie Wilson,President,,Democrat,Hinds,Precinct 80,3,,,
9,Jimmy Giles,U.S. House,3,Republican,Hinds,Precinct 80,X,,,
9,Greg Harper,U.S. House,3,Republican,Hinds,Precinct 80,X,,,
9,Bennie G. Thompson,U.S. House,2,Democrat,Hinds,Precinct 80,570,,,
9,Dennis C. Quinn,U.S. House,3,Democrat,Hinds,Precinct 80,X,,,
9,Nathan Stewart,U.S. House,3,Democrat,Hinds,Precinct 80,X,,,
9,Jeb Bush,President,,Republican,Hinds,Precinct 81,0,,,
9,Ben Carson,President,,Republican,Hinds,Precinct 81,2,,,
9,Chris Christie,President,,Republican,Hinds,Precinct 81,0,,,
9,Ted Cruz,President,,Republican,Hinds,Precinct 81,7,,,
9,Carly Florina,President,,Republican,Hinds,Precinct 81,0,,,
9,Lindsey Graham,President,,Republican,Hinds,Precinct 81,0,,,
9,Mike Huckabee,President,,Republican,Hinds,Precinct 81,0,,,
9,John R. Kaisch,President,,Republican,Hinds,Precinct 81,7,,,
9,George Pataki,President,,Republican,Hinds,Precinct 81,0,,,
9,Rand Paul,President,,Republican,Hinds,Precinct 81,0,,,
9,Marco Rubio,President,,Republican,Hinds,Precinct 81,2,,,
9,Rick Santorum,President,,Republican,Hinds,Precinct 81,0,,,
9,Donald J. Trump,President,,Republican,Hinds,Precinct 81,14,,,
9,Hillary Clinton,President,,Democrat,Hinds,Precinct 81,762,,,
9,"Roque ""Rocky"" De Le Fuente",President,,Democrat,Hinds,Precinct 81,0,,,
9,Martin O'Mailey,President,,Democrat,Hinds,Precinct 81,1,,,
9,Bernie Sanders,President,,Democrat,Hinds,Precinct 81,116,,,
9,Willie Wilson,President,,Democrat,Hinds,Precinct 81,0,,,
9,Jimmy Giles,U.S. House,3,Republican,Hinds,Precinct 81,X,,,
9,Greg Harper,U.S. House,3,Republican,Hinds,Precinct 81,X,,,
9,Bennie G. Thompson,U.S. House,2,Democrat,Hinds,Precinct 81,852,,,
9,Dennis C. Quinn,U.S. House,3,Democrat,Hinds,Precinct 81,X,,,
9,Nathan Stewart,U.S. House,3,Democrat,Hinds,Precinct 81,X,,,
10,Jeb Bush,President,,Republican,Hinds,Precinct 82,0,,,
10,Ben Carson,President,,Republican,Hinds,Precinct 82,0,,,
10,Chris Christie,President,,Republican,Hinds,Precinct 82,0,,,
10,Ted Cruz,President,,Republican,Hinds,Precinct 82,3,,,
10,Carly Florina,President,,Republican,Hinds,Precinct 82,0,,,
10,Lindsey Graham,President,,Republican,Hinds,Precinct 82,0,,,
10,Mike Huckabee,President,,Republican,Hinds,Precinct 82,0,,,
10,John R. Kaisch,President,,Republican,Hinds,Precinct 82,1,,,
10,George Pataki,President,,Republican,Hinds,Precinct 82,0,,,
10,Rand Paul,President,,Republican,Hinds,Precinct 82,0,,,
10,Marco Rubio,President,,Republican,Hinds,Precinct 82,1,,,
10,Rick Santorum,President,,Republican,Hinds,Precinct 82,0,,,
10,Donald J. Trump,President,,Republican,Hinds,Precinct 82,3,,,
10,Hillary Clinton,President,,Democrat,Hinds,Precinct 82,474,,,
10,"Roque ""Rocky"" De Le Fuente",President,,Democrat,Hinds,Precinct 82,0,,,
10,Martin O'Mailey,President,,Democrat,Hinds,Precinct 82,0,,,
10,Bernie Sanders,President,,Democrat,Hinds,Precinct 82,59,,,
10,Willie Wilson,President,,Democrat,Hinds,Precinct 82,2,,,
10,Jimmy Giles,U.S. House,3,Republican,Hinds,Precinct 82,X,,,
10,Greg Harper,U.S. House,3,Republican,Hinds,Precinct 82,X,,,
10,Bennie G. Thompson,U.S. House,2,Democrat,Hinds,Precinct 82,517,,,
10,Dennis C. Quinn,U.S. House,3,Democrat,Hinds,Precinct 82,X,,,
10,Nathan Stewart,U.S. House,3,Democrat,Hinds,Precinct 82,X,,,
10,Jeb Bush,President,,Republican,Hinds,Precinct 83,0,,,
10,Ben Carson,President,,Republican,Hinds,Precinct 83,1,,,
10,Chris Christie,President,,Republican,Hinds,Precinct 83,1,,,
10,Ted Cruz,President,,Republican,Hinds,Precinct 83,4,,,
10,Carly Florina,President,,Republican,Hinds,Precinct 83,0,,,
10,Lindsey Graham,President,,Republican,Hinds,Precinct 83,0,,,
10,Mike Huckabee,President,,Republican,Hinds,Precinct 83,0,,,
10,John R. Kaisch,President,,Republican,Hinds,Precinct 83,1,,,
10,George Pataki,President,,Republican,Hinds,Precinct 83,0,,,
10,Rand Paul,President,,Republican,Hinds,Precinct 83,0,,,
10,Marco Rubio,President,,Republican,Hinds,Precinct 83,1,,,
10,Rick Santorum,President,,Republican,Hinds,Precinct 83,0,,,
10,Donald J. Trump,President,,Republican,Hinds,Precinct 83,5,,,
10,Hillary Clinton,President,,Democrat,Hinds,Precinct 83,1025,,,
10,"Roque ""Rocky"" De Le Fuente",President,,Democrat,Hinds,Precinct 83,0,,,
10,Martin O'Mailey,President,,Democrat,Hinds,Precinct 83,2,,,
10,Bernie Sanders,President,,Democrat,Hinds,Precinct 83,134,,,
10,Willie Wilson,President,,Democrat,Hinds,Precinct 83,3,,,
10,Jimmy Giles,U.S. House,3,Republican,Hinds,Precinct 83,X,,,
10,Greg Harper,U.S. House,3,Republican,Hinds,Precinct 83,X,,,
10,Bennie G. Thompson,U.S. House,2,Democrat,Hinds,Precinct 83,1098,,,
10,Dennis C. Quinn,U.S. House,3,Democrat,Hinds,Precinct 83,X,,,
10,Nathan Stewart,U.S. House,3,Democrat,Hinds,Precinct 83,X,,,
10,Jeb Bush,President,,Republican,Hinds,Precinct 84,0,,,
10,Ben Carson,President,,Republican,Hinds,Precinct 84,0,,,
10,Chris Christie,President,,Republican,Hinds,Precinct 84,0,,,
10,Ted Cruz,President,,Republican,Hinds,Precinct 84,0,,,
10,Carly Florina,President,,Republican,Hinds,Precinct 84,0,,,
10,Lindsey Graham,President,,Republican,Hinds,Precinct 84,0,,,
10,Mike Huckabee,President,,Republican,Hinds,Precinct 84,0,,,
10,John R. Kaisch,President,,Republican,Hinds,Precinct 84,1,,,
10,George Pataki,President,,Republican,Hinds,Precinct 84,0,,,
10,Rand Paul,President,,Republican,Hinds,Precinct 84,0,,,
10,Marco Rubio,President,,Republican,Hinds,Precinct 84,0,,,
10,Rick Santorum,President,,Republican,Hinds,Precinct 84,0,,,
10,Donald J. Trump,President,,Republican,Hinds,Precinct 84,1,,,
10,Hillary Clinton,President,,Democrat,Hinds,Precinct 84,97,,,
10,"Roque ""Rocky"" De Le Fuente",President,,Democrat,Hinds,Precinct 84,0,,,
10,Martin O'Mailey,President,,Democrat,Hinds,Precinct 84,0,,,
10,Bernie Sanders,President,,Democrat,Hinds,Precinct 84,14,,,
10,Willie Wilson,President,,Democrat,Hinds,Precinct 84,1,,,
10,Jimmy Giles,U.S. House,3,Republican,Hinds,Precinct 84,X,,,
10,Greg Harper,U.S. House,3,Republican,Hinds,Precinct 84,X,,,
10,Bennie G. Thompson,U.S. House,2,Democrat,Hinds,Precinct 84,108,,,
10,Dennis C. Quinn,U.S. House,3,Democrat,Hinds,Precinct 84,X,,,
10,Nathan Stewart,U.S. House,3,Democrat,Hinds,Precinct 84,X,,,
10,Jeb Bush,President,,Republican,Hinds,Precinct 85,0,,,
10,Ben Carson,President,,Republican,Hinds,Precinct 85,0,,,
10,Chris Christie,President,,Republican,Hinds,Precinct 85,0,,,
10,Ted Cruz,President,,Republican,Hinds,Precinct 85,0,,,
10,Carly Florina,President,,Republican,Hinds,Precinct 85,0,,,
10,Lindsey Graham,President,,Republican,Hinds,Precinct 85,0,,,
10,Mike Huckabee,President,,Republican,Hinds,Precinct 85,0,,,
10,John R. Kaisch,President,,Republican,Hinds,Precinct 85,0,,,
10,George Pataki,President,,Republican,Hinds,Precinct 85,0,,,
10,Rand Paul,President,,Republican,Hinds,Precinct 85,0,,,
10,Marco Rubio,President,,Republican,Hinds,Precinct 85,0,,,
10,Rick Santorum,President,,Republican,Hinds,Precinct 85,0,,,
10,Donald J. Trump,President,,Republican,Hinds,Precinct 85,1,,,
10,Hillary Clinton,President,,Democrat,Hinds,Precinct 85,890,,,
10,"Roque ""Rocky"" De Le Fuente",President,,Democrat,Hinds,Precinct 85,0,,,
10,Martin O'Mailey,President,,Democrat,Hinds,Precinct 85,0,,,
10,Bernie Sanders,President,,Democrat,Hinds,Precinct 85,88,,,
10,Willie Wilson,President,,Democrat,Hinds,Precinct 85,4,,,
10,Jimmy Giles,U.S. House,3,Republican,Hinds,Precinct 85,X,,,
10,Greg Harper,U.S. House,3,Republican,Hinds,Precinct 85,X,,,
10,Bennie G. Thompson,U.S. House,2,Democrat,Hinds,Precinct 85,932,,,
10,Dennis C. Quinn,U.S. House,3,Democrat,Hinds,Precinct 85,X,,,
10,Nathan Stewart,U.S. House,3,Democrat,Hinds,Precinct 85,X,,,
10,Jeb Bush,President,,Republican,Hinds,Precinct 86,0,,,
10,Ben Carson,President,,Republican,Hinds,Precinct 86,0,,,
10,Chris Christie,President,,Republican,Hinds,Precinct 86,0,,,
10,Ted Cruz,President,,Republican,Hinds,Precinct 86,3,,,
10,Carly Florina,President,,Republican,Hinds,Precinct 86,0,,,
10,Lindsey Graham,President,,Republican,Hinds,Precinct 86,0,,,
10,Mike Huckabee,President,,Republican,Hinds,Precinct 86,0,,,
10,John R. Kaisch,President,,Republican,Hinds,Precinct 86,0,,,
10,George Pataki,President,,Republican,Hinds,Precinct 86,0,,,
10,Rand Paul,President,,Republican,Hinds,Precinct 86,0,,,
10,Marco Rubio,President,,Republican,Hinds,Precinct 86,2,,,
10,Rick Santorum,President,,Republican,Hinds,Precinct 86,0,,,
10,Donald J. Trump,President,,Republican,Hinds,Precinct 86,3,,,
10,Hillary Clinton,President,,Democrat,Hinds,Precinct 86,427,,,
10,"Roque ""Rocky"" De Le Fuente",President,,Democrat,Hinds,Precinct 86,0,,,
10,Martin O'Mailey,President,,Democrat,Hinds,Precinct 86,1,,,
10,Bernie Sanders,President,,Democrat,Hinds,Precinct 86,68,,,
10,Willie Wilson,President,,Democrat,Hinds,Precinct 86,0,,,
10,Jimmy Giles,U.S. House,3,Republican,Hinds,Precinct 86,X,,,
10,Greg Harper,U.S. House,3,Republican,Hinds,Precinct 86,X,,,
10,Bennie G. Thompson,U.S. House,2,Democrat,Hinds,Precinct 86,494,,,
10,Dennis C. Quinn,U.S. House,3,Democrat,Hinds,Precinct 86,X,,,
10,Nathan Stewart,U.S. House,3,Democrat,Hinds,Precinct 86,X,,,
10,Jeb Bush,President,,Republican,Hinds,Precinct 88,0,,,
10,Ben Carson,President,,Republican,Hinds,Precinct 88,0,,,
10,Chris Christie,President,,Republican,Hinds,Precinct 88,0,,,
10,Ted Cruz,President,,Republican,Hinds,Precinct 88,12,,,
10,Carly Florina,President,,Republican,Hinds,Precinct 88,0,,,
10,Lindsey Graham,President,,Republican,Hinds,Precinct 88,0,,,
10,Mike Huckabee,President,,Republican,Hinds,Precinct 88,0,,,
10,John R. Kaisch,President,,Republican,Hinds,Precinct 88,1,,,
10,George Pataki,President,,Republican,Hinds,Precinct 88,0,,,
10,Rand Paul,President,,Republican,Hinds,Precinct 88,0,,,
10,Marco Rubio,President,,Republican,Hinds,Precinct 88,1,,,
10,Rick Santorum,President,,Republican,Hinds,Precinct 88,0,,,
10,Donald J. Trump,President,,Republican,Hinds,Precinct 88,15,,,
10,Hillary Clinton,President,,Democrat,Hinds,Precinct 88,490,,,
10,"Roque ""Rocky"" De Le Fuente",President,,Democrat,Hinds,Precinct 88,1,,,
10,Martin O'Mailey,President,,Democrat,Hinds,Precinct 88,1,,,
10,Bernie Sanders,President,,Democrat,Hinds,Precinct 88,52,,,
10,Willie Wilson,President,,Democrat,Hinds,Precinct 88,1,,,
10,Jimmy Giles,U.S. House,3,Republican,Hinds,Precinct 88,X,,,
10,Greg Harper,U.S. House,3,Republican,Hinds,Precinct 88,X,,,
10,Bennie G. Thompson,U.S. House,2,Democrat,Hinds,Precinct 88,533,,,
10,Dennis C. Quinn,U.S. House,3,Democrat,Hinds,Precinct 88,X,,,
10,Nathan Stewart,U.S. House,3,Democrat,Hinds,Precinct 88,X,,,
10,Jeb Bush,President,,Republican,Hinds,Precinct 89,1,,,
10,Ben Carson,President,,Republican,Hinds,Precinct 89,0,,,
10,Chris Christie,President,,Republican,Hinds,Precinct 89,0,,,
10,Ted Cruz,President,,Republican,Hinds,Precinct 89,10,,,
10,Carly Florina,President,,Republican,Hinds,Precinct 89,0,,,
10,Lindsey Graham,President,,Republican,Hinds,Precinct 89,0,,,
10,Mike Huckabee,President,,Republican,Hinds,Precinct 89,0,,,
10,John R. Kaisch,President,,Republican,Hinds,Precinct 89,1,,,
10,George Pataki,President,,Republican,Hinds,Precinct 89,0,,,
10,Rand Paul,President,,Republican,Hinds,Precinct 89,0,,,
10,Marco Rubio,President,,Republican,Hinds,Precinct 89,1,,,
10,Rick Santorum,President,,Republican,Hinds,Precinct 89,0,,,
10,Donald J. Trump,President,,Republican,Hinds,Precinct 89,10,,,
10,Hillary Clinton,President,,Democrat,Hinds,Precinct 89,270,,,
10,"Roque ""Rocky"" De Le Fuente",President,,Democrat,Hinds,Precinct 89,1,,,
