candidate,office,district,party,county,votes
Alyce Griffin Clarke,House,69,D,Attala,
"James ""Jim"" Evans",House,70,D,Attala,
Adrienne Wooten,House,71,D,Attala,
Kimberly Buck,House,72,D,Attala,
Gay Polk,House,73,D,Attala,
Brad Oberhousen,House,73,D,Attala,
Tom Miles,House,75,D,Attala,
Greg Holloway Sr,House,76,D,Attala,
Frankie Chisholm,House,79,D,Attala,
Bo Eaton II,House,79,D,Attala,
Omeria Scott,House,80,D,Attala,
Wilbert Jones,House,82,D,Attala,
Charles Young Jr,House,82,D,Attala,
Gary D. Houston,House,83,D,Attala,
William G. Lee,House,84,D,Attala,
Chuck Middleton,House,85,D,Attala,
Jeffery Harness,House,85,D,Attala,
Mack Carney,House,86,D,Attala,
Sherra Lane,House,86,D,Attala,
Johnny W. Stringer,House,87,D,Attala,
Jonathan L. Hodge,House,88,D,Attala,
Jerdon L. Wellborn,House,89,D,Attala,
"Joe ""J.L."" Warren",House,90,D,Attala,
Bob Evans,House,91,D,Attala,
Ken Dale Sullivan,House,92,D,Attala,
Dirk Dedaux,House,93,D,Attala,
James Rickey Gray,House,94,D,Attala,
Robert Johnson,House,94,D,Attala,
Angela Cockerham,House,96,D,Attala,
David Myers,House,98,D,Attala,
Tasha Dillon,House,98,D,Attala,
Harry C. Griffith,House,100,D,Attala,
David Cook,House,102,D,Attala,
Percy W. Watson,House,103,D,Attala,
Dale Mitchell Kimble,House,105,D,Attala,
Rev. Royce R. Lott Jr.,House,107,D,Attala,
Douglas L. Lee,House,107,D,Attala,
Billy Broomfield,House,110,D,Attala,
Brandon Jones,House,111,D,Attala,
Randall H. Patterson,House,115,D,Attala,
Quentin Lyles,House,116,D,Attala,
Richard Kim Marsh,House,119,D,Attala,
Jacqueline Johnson,House,119,D,Attala,
John Johnson,House,119,D,Attala,
Robert Williams,House,119,D,Attala,
Sonya Williams-Barnes,House,119,D,Attala,
Charles Boggs,House,120,D,Attala,
Diane Peranich,House,121,D,Attala,
Latanya Toomer,House,121,D,Attala,
David Baria,House,122,D,Attala,
"William Bond Compton, Jr.",Governor,,D,Benton,493
Johnny L. Dupree,Governor,,D,Benton,687
Bill Luckett,Governor,,D,Benton,1716
Gay Dale Shaw,Governor,,D,Benton,373
Jim Hood,Attorney General,,D,Benton,2923
Connie Moran,State Treasurer,,D,Benton,2731
Joe Gill,Commissioner of Agriculture and Commerce,,D,Benton,2782
Louis Fondren,Commissioner of Insurance,,D,Benton,2746
Bill Stone,Senate,2,D,Benton,2824
"Henry Boyd, Jr.",Senate,2,D,Benton,739
Nickey Browining,Senate,3,D,Benton,
Eric Powell,Senate,4,D,Benton,
J P Wilemon,Senate,5,D,Benton,
Stacey Dale Scott,Senate,6,D,Benton,
Hob Bryan,Senate,7,D,Benton,
Marshall Coleman,Senate,8,D,Benton,
Russell Jolly,Senate,8,D,Benton,
Sherman Carouthers,Senate,8,D,Benton,
Gray Tollison,Senate,9,D,Benton,
Steve Hale,Senate,10,D,Benton,
Michael Cathey,Senate,10,D,Benton,
Robert Jackson,Senate,11,D,Benton,
Derek T. Simmons,Senate,12,D,Benton,
Willie L. Simmons,Senate,13,D,Benton,
Carlos Moore,Senate,14,D,Benton,
Bennie L. Turner,Senate,16,D,Benton,
Steven Kilgore,Senate,18,D,Benton,
Kenneth Wayne Jones,Senate,21,D,Benton,
Franklin Mallett Jr.,Senate,21,D,Benton,
Mala Brooks,Senate,22,D,Benton,
"George ""Boo"" Hollowell",Senate,22,D,Benton,
David Jordan,Senate,24,D,Benton,
Earl G. Blackmon,Senate,24,D,Benton,
Cecilia Sampayo,Senate,25,D,Benton,
John A. Horn,Senate,26,D,Benton,
Hillman Terome Frazer,Senate,27,D,Benton,
Alice Varnado Harden,Senate,28,D,Benton,
David Blount,Senate,29,D,Benton,
Melvin Hendricks,Senate,31,D,Benton,
Clark Adams,Senate,32,D,Benton,
Sampson Jackson,Senate,32,D,Benton,
Haskins Montgomery,Senate,34,D,Benton,
Albert Butler,Senate,36,D,Benton,
Bob Dearing,Senate,37,D,Benton,
Kelvin E. Butler,Senate,38,D,Benton,
W L Rayburn,Senate,39,D,Benton,
Michael Smith,Senate,39,D,Benton,
Dennis Cochran,Senate,43,D,Benton,
James Walley,Senate,43,D,Benton,
Joe Bye,Senate,46,D,Benton,
Deborah Dawkins,Senate,48,D,Benton,
Thomas McCarley,House,1,D,Benton,
Rex Weathers,House,1,D,Benton,
Nick Bain,House,2,D,Benton,
Bobby Wren,House,3,D,Benton,
Jimmy Wayne Russell,House,3,D,Benton,
Tommy Cadle,House,3,D,Benton,
Steve Fisher,House,4,D,Benton,12
James Nunnally,House,4,D,Benton,27
Jody Steverson,House,4,D,Benton,10
Kevin O. Buck,House,5,D,Benton,478
Clara Henderson Burnett,House,9,D,Benton,
Jordan Bankhead,House,10,D,Benton,
Greg Hodges,House,10,D,Benton,
Joe C. Gardner,House,11,D,Benton,
"Hollman ""Holly"" Raney",House,12,D,Benton,
Ron Shapiro,House,12,D,Benton,
Billy B. Gray,House,13,D,Benton,785
Jeff King,House,13,D,Benton,1024
Don Randolph,House,13,D,Benton,538
Steve Shaw,House,13,D,Benton,289
Bobby Watson,House,13,D,Benton,265
Rick Spencer,House,15,D,Benton,
Steve Holland,House,16,D,Benton,
Mark DuVall,House,19,D,Benton,
Brad Underwood,House,19,D,Benton,
Jamie Franks,House,19,D,Benton,
Donnie Bell,House,21,D,Benton,
Preston E. Sullivan,House,22,D,Benton,
Steve Whitten,House,23,D,Benton,
Kevin Horan,House,24,D,Benton,
John Mayo,House,25,D,Benton,
Chuck Espy,House,26,D,Benton,
Ferr Smith,House,27,D,Benton,
David Dallas,House,28,D,Benton,
Linda F. Coleman,House,29,D,Benton,
Zachary Harris,House,30,D,Benton,
Robert E. Huddleston,House,30,D,Benton,
Jeffery Kilpatrick,House,30,D,Benton,
Otis Anthony II,House,31,D,Benton,
Rev. Torrey Bell Sr,House,31,D,Benton,
Sara Thomas,House,31,D,Benton,
Lester Williams,House,31,D,Benton,
Michael T. Pembleton,House,31,D,Benton,
Willie J. Perkins Sr,House,32,D,Benton,
Tommy Reynolds,House,33,D,Benton,
Linda Whittington,House,34,D,Benton,
Jimmy Davidson,House,36,D,Benton,
David Gibbs,House,36,D,Benton,
Tyrone Ellis,House,38,D,Benton,
David Callahan,House,42,D,Benton,
Reecy Dickson,House,42,D,Benton,
Michael T. Evans,House,43,D,Benton,
Bennett Malone,House,45,D,Benton,
Nathaniel Christian,House,48,D,Benton,
Jason M. White,House,48,D,Benton,
Thomas Lee Eskridge,House,48,D,Benton,
Bryant Wandrick Clark,House,47,D,Benton,
Willie L. Baddy,House,49,D,Benton,
John W. Hines,House,50,D,Benton,
Whitfield Harrington,House,51,D,Benton,
Rufus Straughter,House,51,D,Benton,
Gary Farmer,House,51,D,Benton,
Bobby Moak,House,53,D,Benton,
George Flaggs Jr.,House,55,D,Benton,
Jim Culberson,House,56,D,Benton,
Edward Blackmon Jr.,House,57,D,Benton,
Walter Robinson Jr,House,63,D,Benton,
Deborah Butler Dixon,House,63,D,Benton,
Dorsey Carson,House,64,D,Benton,
Mary H. Coleman,House,65,D,Benton,
Cecil Brown,House,66,D,Benton,
Earle S. Banks,House,67,D,Benton,
Credell Calhoun,House,68,D,Benton,
Alyce Griffin Clarke,House,69,D,Benton,
"James ""Jim"" Evans",House,70,D,Benton,
Adrienne Wooten,House,71,D,Benton,
Kimberly Buck,House,72,D,Benton,
Gay Polk,House,73,D,Benton,
Brad Oberhousen,House,73,D,Benton,
Tom Miles,House,75,D,Benton,
Greg Holloway Sr,House,76,D,Benton,
Frankie Chisholm,House,79,D,Benton,
Bo Eaton II,House,79,D,Benton,
Omeria Scott,House,80,D,Benton,
Wilbert Jones,House,82,D,Benton,
Charles Young Jr,House,82,D,Benton,
Gary D. Houston,House,83,D,Benton,
William G. Lee,House,84,D,Benton,
Chuck Middleton,House,85,D,Benton,
Jeffery Harness,House,85,D,Benton,
Mack Carney,House,86,D,Benton,
Sherra Lane,House,86,D,Benton,
Johnny W. Stringer,House,87,D,Benton,
Jonathan L. Hodge,House,88,D,Benton,
Jerdon L. Wellborn,House,89,D,Benton,
"Joe ""J.L."" Warren",House,90,D,Benton,
Bob Evans,House,91,D,Benton,
Ken Dale Sullivan,House,92,D,Benton,
Dirk Dedaux,House,93,D,Benton,
James Rickey Gray,House,94,D,Benton,
Robert Johnson,House,94,D,Benton,
Angela Cockerham,House,96,D,Benton,
David Myers,House,98,D,Benton,
Tasha Dillon,House,98,D,Benton,
Harry C. Griffith,House,100,D,Benton,
David Cook,House,102,D,Benton,
Percy W. Watson,House,103,D,Benton,
Dale Mitchell Kimble,House,105,D,Benton,
Rev. Royce R. Lott Jr.,House,107,D,Benton,
Douglas L. Lee,House,107,D,Benton,
Billy Broomfield,House,110,D,Benton,
Brandon Jones,House,111,D,Benton,
Randall H. Patterson,House,115,D,Benton,
Quentin Lyles,House,116,D,Benton,
Richard Kim Marsh,House,119,D,Benton,
Jacqueline Johnson,House,119,D,Benton,
John Johnson,House,119,D,Benton,
Robert Williams,House,119,D,Benton,
Sonya Williams-Barnes,House,119,D,Benton,
Charles Boggs,House,120,D,Benton,
Diane Peranich,House,121,D,Benton,
Latanya Toomer,House,121,D,Benton,
David Baria,House,122,D,Benton,
"William Bond Compton, Jr.",Governor,,D,Bolivar,665
Johnny L. Dupree,Governor,,D,Bolivar,2346
Bill Luckett,Governor,,D,Bolivar,5132
Gay Dale Shaw,Governor,,D,Bolivar,344
Jim Hood,Attorney General,,D,Bolivar,6513
Connie Moran,State Treasurer,,D,Bolivar,5718
Joe Gill,Commissioner of Agriculture and Commerce,,D,Bolivar,5754
Louis Fondren,Commissioner of Insurance,,D,Bolivar,5501
Bill Stone,Senate,2,D,Bolivar,
"Henry Boyd, Jr.",Senate,2,D,Bolivar,
Nickey Browining,Senate,3,D,Bolivar,
Eric Powell,Senate,4,D,Bolivar,
J P Wilemon,Senate,5,D,Bolivar,
Stacey Dale Scott,Senate,6,D,Bolivar,
Hob Bryan,Senate,7,D,Bolivar,
Marshall Coleman,Senate,8,D,Bolivar,
Russell Jolly,Senate,8,D,Bolivar,
Sherman Carouthers,Senate,8,D,Bolivar,
Gray Tollison,Senate,9,D,Bolivar,
Steve Hale,Senate,10,D,Bolivar,
Michael Cathey,Senate,10,D,Bolivar,
Robert Jackson,Senate,11,D,Bolivar,
Derek T. Simmons,Senate,12,D,Bolivar,3115
Willie L. Simmons,Senate,13,D,Bolivar,2498
Carlos Moore,Senate,14,D,Bolivar,
Bennie L. Turner,Senate,16,D,Bolivar,
Steven Kilgore,Senate,18,D,Bolivar,
Kenneth Wayne Jones,Senate,21,D,Bolivar,
Franklin Mallett Jr.,Senate,21,D,Bolivar,
Mala Brooks,Senate,22,D,Bolivar,230
"George ""Boo"" Hollowell",Senate,22,D,Bolivar,794
David Jordan,Senate,24,D,Bolivar,
Earl G. Blackmon,Senate,24,D,Bolivar,
Cecilia Sampayo,Senate,25,D,Bolivar,
John A. Horn,Senate,26,D,Bolivar,
Hillman Terome Frazer,Senate,27,D,Bolivar,
Alice Varnado Harden,Senate,28,D,Bolivar,
David Blount,Senate,29,D,Bolivar,
Melvin Hendricks,Senate,31,D,Bolivar,
Clark Adams,Senate,32,D,Bolivar,
Sampson Jackson,Senate,32,D,Bolivar,
Haskins Montgomery,Senate,34,D,Bolivar,
Albert Butler,Senate,36,D,Bolivar,
Bob Dearing,Senate,37,D,Bolivar,
Kelvin E. Butler,Senate,38,D,Bolivar,
W L Rayburn,Senate,39,D,Bolivar,
Michael Smith,Senate,39,D,Bolivar,
Dennis Cochran,Senate,43,D,Bolivar,
James Walley,Senate,43,D,Bolivar,
Joe Bye,Senate,46,D,Bolivar,
Deborah Dawkins,Senate,48,D,Bolivar,
Thomas McCarley,House,1,D,Bolivar,
Rex Weathers,House,1,D,Bolivar,
Nick Bain,House,2,D,Bolivar,
Bobby Wren,House,3,D,Bolivar,
Jimmy Wayne Russell,House,3,D,Bolivar,
Tommy Cadle,House,3,D,Bolivar,
Steve Fisher,House,4,D,Bolivar,
James Nunnally,House,4,D,Bolivar,
Jody Steverson,House,4,D,Bolivar,
Kevin O. Buck,House,5,D,Bolivar,
Clara Henderson Burnett,House,9,D,Bolivar,
Jordan Bankhead,House,10,D,Bolivar,
Greg Hodges,House,10,D,Bolivar,
Joe C. Gardner,House,11,D,Bolivar,
"Hollman ""Holly"" Raney",House,12,D,Bolivar,
Ron Shapiro,House,12,D,Bolivar,
Billy B. Gray,House,13,D,Bolivar,
Jeff King,House,13,D,Bolivar,
Don Randolph,House,13,D,Bolivar,
Steve Shaw,House,13,D,Bolivar,
Bobby Watson,House,13,D,Bolivar,
Rick Spencer,House,15,D,Bolivar,
Steve Holland,House,16,D,Bolivar,
Mark DuVall,House,19,D,Bolivar,
Brad Underwood,House,19,D,Bolivar,
Jamie Franks,House,19,D,Bolivar,
Donnie Bell,House,21,D,Bolivar,
Preston E. Sullivan,House,22,D,Bolivar,
Steve Whitten,House,23,D,Bolivar,
Kevin Horan,House,24,D,Bolivar,
John Mayo,House,25,D,Bolivar,
Chuck Espy,House,26,D,Bolivar,
Ferr Smith,House,27,D,Bolivar,
David Dallas,House,28,D,Bolivar,2285
Linda F. Coleman,House,29,D,Bolivar,3727
Zachary Harris,House,30,D,Bolivar,197
Robert E. Huddleston,House,30,D,Bolivar,311
Jeffery Kilpatrick,House,30,D,Bolivar,123
Otis Anthony II,House,31,D,Bolivar,
Rev. Torrey Bell Sr,House,31,D,Bolivar,
Sara Thomas,House,31,D,Bolivar,
Lester Williams,House,31,D,Bolivar,
Michael T. Pembleton,House,31,D,Bolivar,
Willie J. Perkins Sr,House,32,D,Bolivar,
Tommy Reynolds,House,33,D,Bolivar,
Linda Whittington,House,34,D,Bolivar,
Jimmy Davidson,House,36,D,Bolivar,
David Gibbs,House,36,D,Bolivar,
Tyrone Ellis,House,38,D,Bolivar,
David Callahan,House,42,D,Bolivar,
Reecy Dickson,House,42,D,Bolivar,
Michael T. Evans,House,43,D,Bolivar,
Bennett Malone,House,45,D,Bolivar,
Nathaniel Christian,House,48,D,Bolivar,
Jason M. White,House,48,D,Bolivar,
Thomas Lee Eskridge,House,48,D,Bolivar,
Bryant Wandrick Clark,House,47,D,Bolivar,
Willie L. Baddy,House,49,D,Bolivar,
John W. Hines,House,50,D,Bolivar,
Whitfield Harrington,House,51,D,Bolivar,
Rufus Straughter,House,51,D,Bolivar,
Gary Farmer,House,51,D,Bolivar,
Bobby Moak,House,53,D,Bolivar,
George Flaggs Jr.,House,55,D,Bolivar,
Jim Culberson,House,56,D,Bolivar,
Edward Blackmon Jr.,House,57,D,Bolivar,
Walter Robinson Jr,House,63,D,Bolivar,
Deborah Butler Dixon,House,63,D,Bolivar,
Dorsey Carson,House,64,D,Bolivar,
Mary H. Coleman,House,65,D,Bolivar,
Cecil Brown,House,66,D,Bolivar,
Earle S. Banks,House,67,D,Bolivar,
Credell Calhoun,House,68,D,Bolivar,
Alyce Griffin Clarke,House,69,D,Bolivar,
"James ""Jim"" Evans",House,70,D,Bolivar,
Adrienne Wooten,House,71,D,Bolivar,
Kimberly Buck,House,72,D,Bolivar,
Gay Polk,House,73,D,Bolivar,
Brad Oberhousen,House,73,D,Bolivar,
Tom Miles,House,75,D,Bolivar,
Greg Holloway Sr,House,76,D,Bolivar,
Frankie Chisholm,House,79,D,Bolivar,
Bo Eaton II,House,79,D,Bolivar,
Omeria Scott,House,80,D,Bolivar,
Wilbert Jones,House,82,D,Bolivar,
Charles Young Jr,House,82,D,Bolivar,
Gary D. Houston,House,83,D,Bolivar,
William G. Lee,House,84,D,Bolivar,
Chuck Middleton,House,85,D,Bolivar,
Jeffery Harness,House,85,D,Bolivar,
Mack Carney,House,86,D,Bolivar,
Sherra Lane,House,86,D,Bolivar,
Johnny W. Stringer,House,87,D,Bolivar,
Jonathan L. Hodge,House,88,D,Bolivar,
Jerdon L. Wellborn,House,89,D,Bolivar,
"Joe ""J.L."" Warren",House,90,D,Bolivar,
Bob Evans,House,91,D,Bolivar,
Ken Dale Sullivan,House,92,D,Bolivar,
Dirk Dedaux,House,93,D,Bolivar,
James Rickey Gray,House,94,D,Bolivar,
Robert Johnson,House,94,D,Bolivar,
Angela Cockerham,House,96,D,Bolivar,
David Myers,House,98,D,Bolivar,
Tasha Dillon,House,98,D,Bolivar,
Harry C. Griffith,House,100,D,Bolivar,
David Cook,House,102,D,Bolivar,
Percy W. Watson,House,103,D,Bolivar,
Dale Mitchell Kimble,House,105,D,Bolivar,
Rev. Royce R. Lott Jr.,House,107,D,Bolivar,
Douglas L. Lee,House,107,D,Bolivar,
Billy Broomfield,House,110,D,Bolivar,
Brandon Jones,House,111,D,Bolivar,
Randall H. Patterson,House,115,D,Bolivar,
Quentin Lyles,House,116,D,Bolivar,
Richard Kim Marsh,House,119,D,Bolivar,
Jacqueline Johnson,House,119,D,Bolivar,
John Johnson,House,119,D,Bolivar,
Robert Williams,House,119,D,Bolivar,
Sonya Williams-Barnes,House,119,D,Bolivar,
Charles Boggs,House,120,D,Bolivar,
Diane Peranich,House,121,D,Bolivar,
Latanya Toomer,House,121,D,Bolivar,
David Baria,House,122,D,Bolivar,
"William Bond Compton, Jr.",Governor,,D,Calhoun,360
Johnny L. Dupree,Governor,,D,Calhoun,935
Bill Luckett,Governor,,D,Calhoun,2191
Gay Dale Shaw,Governor,,D,Calhoun,596
Jim Hood,Attorney General,,D,Calhoun,
Connie Moran,State Treasurer,,D,Calhoun,
Joe Gill,Commissioner of Agriculture and Commerce,,D,Calhoun,
Louis Fondren,Commissioner of Insurance,,D,Calhoun,
Bill Stone,Senate,2,D,Calhoun,
"Henry Boyd, Jr.",Senate,2,D,Calhoun,
Nickey Browining,Senate,3,D,Calhoun,
Eric Powell,Senate,4,D,Calhoun,
J P Wilemon,Senate,5,D,Calhoun,
Stacey Dale Scott,Senate,6,D,Calhoun,
Hob Bryan,Senate,7,D,Calhoun,
Marshall Coleman,Senate,8,D,Calhoun,1189
Russell Jolly,Senate,8,D,Calhoun,1050
Sherman Carouthers,Senate,8,D,Calhoun,187
Gray Tollison,Senate,9,D,Calhoun,
Steve Hale,Senate,10,D,Calhoun,
Michael Cathey,Senate,10,D,Calhoun,
Robert Jackson,Senate,11,D,Calhoun,
Derek T. Simmons,Senate,12,D,Calhoun,
Willie L. Simmons,Senate,13,D,Calhoun,
Carlos Moore,Senate,14,D,Calhoun,
Bennie L. Turner,Senate,16,D,Calhoun,
Steven Kilgore,Senate,18,D,Calhoun,
Kenneth Wayne Jones,Senate,21,D,Calhoun,
Franklin Mallett Jr.,Senate,21,D,Calhoun,
Mala Brooks,Senate,22,D,Calhoun,
"George ""Boo"" Hollowell",Senate,22,D,Calhoun,
David Jordan,Senate,24,D,Calhoun,
Earl G. Blackmon,Senate,24,D,Calhoun,
Cecilia Sampayo,Senate,25,D,Calhoun,
John A. Horn,Senate,26,D,Calhoun,
Hillman Terome Frazer,Senate,27,D,Calhoun,
Alice Varnado Harden,Senate,28,D,Calhoun,
David Blount,Senate,29,D,Calhoun,
Melvin Hendricks,Senate,31,D,Calhoun,
Clark Adams,Senate,32,D,Calhoun,
Sampson Jackson,Senate,32,D,Calhoun,
Haskins Montgomery,Senate,34,D,Calhoun,
Albert Butler,Senate,36,D,Calhoun,
Bob Dearing,Senate,37,D,Calhoun,
Kelvin E. Butler,Senate,38,D,Calhoun,
W L Rayburn,Senate,39,D,Calhoun,
Michael Smith,Senate,39,D,Calhoun,
Dennis Cochran,Senate,43,D,Calhoun,
James Walley,Senate,43,D,Calhoun,
Joe Bye,Senate,46,D,Calhoun,
Deborah Dawkins,Senate,48,D,Calhoun,
Thomas McCarley,House,1,D,Calhoun,
Rex Weathers,House,1,D,Calhoun,
Nick Bain,House,2,D,Calhoun,
Bobby Wren,House,3,D,Calhoun,
Jimmy Wayne Russell,House,3,D,Calhoun,
Tommy Cadle,House,3,D,Calhoun,
Steve Fisher,House,4,D,Calhoun,
James Nunnally,House,4,D,Calhoun,
Jody Steverson,House,4,D,Calhoun,
Kevin O. Buck,House,5,D,Calhoun,
Clara Henderson Burnett,House,9,D,Calhoun,
Jordan Bankhead,House,10,D,Calhoun,
Greg Hodges,House,10,D,Calhoun,
Joe C. Gardner,House,11,D,Calhoun,
"Hollman ""Holly"" Raney",House,12,D,Calhoun,
Ron Shapiro,House,12,D,Calhoun,
Billy B. Gray,House,13,D,Calhoun,
Jeff King,House,13,D,Calhoun,
Don Randolph,House,13,D,Calhoun,
Steve Shaw,House,13,D,Calhoun,
Bobby Watson,House,13,D,Calhoun,
Rick Spencer,House,15,D,Calhoun,
Steve Holland,House,16,D,Calhoun,
Mark DuVall,House,19,D,Calhoun,
Brad Underwood,House,19,D,Calhoun,
Jamie Franks,House,19,D,Calhoun,
Donnie Bell,House,21,D,Calhoun,
Preston E. Sullivan,House,22,D,Calhoun,
Steve Whitten,House,23,D,Calhoun,
Kevin Horan,House,24,D,Calhoun,
John Mayo,House,25,D,Calhoun,
Chuck Espy,House,26,D,Calhoun,
Ferr Smith,House,27,D,Calhoun,
David Dallas,House,28,D,Calhoun,
Linda F. Coleman,House,29,D,Calhoun,
Zachary Harris,House,30,D,Calhoun,
Robert E. Huddleston,House,30,D,Calhoun,
Jeffery Kilpatrick,House,30,D,Calhoun,
Otis Anthony II,House,31,D,Calhoun,
Rev. Torrey Bell Sr,House,31,D,Calhoun,
Sara Thomas,House,31,D,Calhoun,
Lester Williams,House,31,D,Calhoun,
Michael T. Pembleton,House,31,D,Calhoun,
Willie J. Perkins Sr,House,32,D,Calhoun,
Tommy Reynolds,House,33,D,Calhoun,
Linda Whittington,House,34,D,Calhoun,
Jimmy Davidson,House,36,D,Calhoun,
David Gibbs,House,36,D,Calhoun,
Tyrone Ellis,House,38,D,Calhoun,
David Callahan,House,42,D,Calhoun,
Reecy Dickson,House,42,D,Calhoun,
Michael T. Evans,House,43,D,Calhoun,
Bennett Malone,House,45,D,Calhoun,
Nathaniel Christian,House,48,D,Calhoun,
Jason M. White,House,48,D,Calhoun,
Thomas Lee Eskridge,House,48,D,Calhoun,
Bryant Wandrick Clark,House,47,D,Calhoun,
Willie L. Baddy,House,49,D,Calhoun,
John W. Hines,House,50,D,Calhoun,
Whitfield Harrington,House,51,D,Calhoun,
Rufus Straughter,House,51,D,Calhoun,
Gary Farmer,House,51,D,Calhoun,
Bobby Moak,House,53,D,Calhoun,
George Flaggs Jr.,House,55,D,Calhoun,
Jim Culberson,House,56,D,Calhoun,
Edward Blackmon Jr.,House,57,D,Calhoun,
Walter Robinson Jr,House,63,D,Calhoun,
Deborah Butler Dixon,House,63,D,Calhoun,
Dorsey Carson,House,64,D,Calhoun,
Mary H. Coleman,House,65,D,Calhoun,
Cecil Brown,House,66,D,Calhoun,
Earle S. Banks,House,67,D,Calhoun,
Credell Calhoun,House,68,D,Calhoun,
Alyce Griffin Clarke,House,69,D,Calhoun,
"James ""Jim"" Evans",House,70,D,Calhoun,
Adrienne Wooten,House,71,D,Calhoun,
Kimberly Buck,House,72,D,Calhoun,
Gay Polk,House,73,D,Calhoun,
Brad Oberhousen,House,73,D,Calhoun,
Tom Miles,House,75,D,Calhoun,
Greg Holloway Sr,House,76,D,Calhoun,
Frankie Chisholm,House,79,D,Calhoun,
Bo Eaton II,House,79,D,Calhoun,
Omeria Scott,House,80,D,Calhoun,
Wilbert Jones,House,82,D,Calhoun,
Charles Young Jr,House,82,D,Calhoun,
Gary D. Houston,House,83,D,Calhoun,
William G. Lee,House,84,D,Calhoun,
Chuck Middleton,House,85,D,Calhoun,
Jeffery Harness,House,85,D,Calhoun,
Mack Carney,House,86,D,Calhoun,
Sherra Lane,House,86,D,Calhoun,
Johnny W. Stringer,House,87,D,Calhoun,
Jonathan L. Hodge,House,88,D,Calhoun,
Jerdon L. Wellborn,House,89,D,Calhoun,
"Joe ""J.L."" Warren",House,90,D,Calhoun,
Bob Evans,House,91,D,Calhoun,
Ken Dale Sullivan,House,92,D,Calhoun,
Dirk Dedaux,House,93,D,Calhoun,
James Rickey Gray,House,94,D,Calhoun,
Robert Johnson,House,94,D,Calhoun,
Angela Cockerham,House,96,D,Calhoun,
David Myers,House,98,D,Calhoun,
Tasha Dillon,House,98,D,Calhoun,
Harry C. Griffith,House,100,D,Calhoun,
David Cook,House,102,D,Calhoun,
Percy W. Watson,House,103,D,Calhoun,
Dale Mitchell Kimble,House,105,D,Calhoun,
Rev. Royce R. Lott Jr.,House,107,D,Calhoun,
Douglas L. Lee,House,107,D,Calhoun,
Billy Broomfield,House,110,D,Calhoun,
Brandon Jones,House,111,D,Calhoun,
Randall H. Patterson,House,115,D,Calhoun,
Quentin Lyles,House,116,D,Calhoun,
Richard Kim Marsh,House,119,D,Calhoun,
Jacqueline Johnson,House,119,D,Calhoun,
John Johnson,House,119,D,Calhoun,
Robert Williams,House,119,D,Calhoun,
Sonya Williams-Barnes,House,119,D,Calhoun,
Charles Boggs,House,120,D,Calhoun,
Diane Peranich,House,121,D,Calhoun,
Latanya Toomer,House,121,D,Calhoun,
David Baria,House,122,D,Calhoun,
"William Bond Compton, Jr.",Governor,,D,Carroll,435
Johnny L. Dupree,Governor,,D,Carroll,1224
Bill Luckett,Governor,,D,Carroll,1932
Gay Dale Shaw,Governor,,D,Carroll,479
Jim Hood,Attorney General,,D,Carroll,3773
Connie Moran,State Treasurer,,D,Carroll,3446
Joe Gill,Commissioner of Agriculture and Commerce,,D,Carroll,3499
Louis Fondren,Commissioner of Insurance,,D,Carroll,3458
Bill Stone,Senate,2,D,Carroll,
"Henry Boyd, Jr.",Senate,2,D,Carroll,
Nickey Browining,Senate,3,D,Carroll,
Eric Powell,Senate,4,D,Carroll,
J P Wilemon,Senate,5,D,Carroll,
Stacey Dale Scott,Senate,6,D,Carroll,
Hob Bryan,Senate,7,D,Carroll,
