page,candidate,office,district,party,county,precinct,votes,winner,
5,Fred Thompson,President,,R,Jackson ,Fontainebleau,5,,
5,Thad Cochran,U.S. Senate,,R,Jackson ,Fontainebleau,198,,
5,John McCay III,US House,4,R,Jackson ,Fontainebleau,178,,
5,Rudy Giuliani,President,,R,Jackson ,Gulf Park Estates ,4,,
5,Mike Huckabee,President,,R,Jackson ,Gulf Park Estates ,23,,
5,Duncan Hunter,President,,R,Jackson ,Gulf Park Estates ,0,,
5,Alan Keyes,President,,R,Jackson ,Gulf Park Estates ,1,,
5,John McCain,President,,R,Jackson ,Gulf Park Estates ,145,,
5,Ron Paul,President,,R,Jackson ,Gulf Park Estates ,26,,
5,Mitt Romney,President,,R,Jackson ,Gulf Park Estates ,4,,
5,Tom Tancredo,President,,R,Jackson ,Gulf Park Estates ,1,,
5,Fred Thompson,President,,R,Jackson ,Gulf Park Estates ,1,,
5,Thad Cochran,U.S. Senate,,R,Jackson ,Gulf Park Estates ,194,,
5,John McCay III,US House,4,R,Jackson ,Gulf Park Estates ,184,,
5,Rudy Giuliani,President,,R,Jackson ,Os Civic Ctr ,1,,
5,Mike Huckabee,President,,R,Jackson ,Os Civic Ctr ,51,,
5,Duncan Hunter,President,,R,Jackson ,Os Civic Ctr ,0,,
5,Alan Keyes,President,,R,Jackson ,Os Civic Ctr ,5,,
5,John McCain,President,,R,Jackson ,Os Civic Ctr ,245,,
5,Ron Paul,President,,R,Jackson ,Os Civic Ctr ,51,,
5,Mitt Romney,President,,R,Jackson ,Os Civic Ctr ,14,,
5,Tom Tancredo,President,,R,Jackson ,Os Civic Ctr ,0,,
5,Fred Thompson,President,,R,Jackson ,Os Civic Ctr ,0,,
5,Thad Cochran,U.S. Senate,,R,Jackson ,Os Civic Ctr ,352,,
5,John McCay III,US House,4,R,Jackson ,Os Civic Ctr ,326,,
5,Rudy Giuliani,President,,R,Jackson ,South Vancleave,2,,
5,Mike Huckabee,President,,R,Jackson ,South Vancleave,28,,
5,Duncan Hunter,President,,R,Jackson ,South Vancleave,1,,
5,Alan Keyes,President,,R,Jackson ,South Vancleave,1,,
5,John McCain,President,,R,Jackson ,South Vancleave,162,,
5,Ron Paul,President,,R,Jackson ,South Vancleave,16,,
5,Mitt Romney,President,,R,Jackson ,South Vancleave,10,,
5,Tom Tancredo,President,,R,Jackson ,South Vancleave,0,,
5,Fred Thompson,President,,R,Jackson ,South Vancleave,3,,
5,Thad Cochran,U.S. Senate,,R,Jackson ,South Vancleave,210,,
5,John McCay III,US House,4,R,Jackson ,South Vancleave,190,,
5,Rudy Giuliani,President,,R,Jackson ,Red Hill,1,,
5,Mike Huckabee,President,,R,Jackson ,Red Hill,6,,
5,Duncan Hunter,President,,R,Jackson ,Red Hill,0,,
5,Alan Keyes,President,,R,Jackson ,Red Hill,0,,
5,John McCain,President,,R,Jackson ,Red Hill,38,,
5,Ron Paul,President,,R,Jackson ,Red Hill,8,,
5,Mitt Romney,President,,R,Jackson ,Red Hill,0,,
5,Tom Tancredo,President,,R,Jackson ,Red Hill,0,,
5,Fred Thompson,President,,R,Jackson ,Red Hill,0,,
5,Thad Cochran,U.S. Senate,,R,Jackson ,Red Hill,50,,
5,John McCay III,US House,4,R,Jackson ,Red Hill,48,,
5,Rudy Giuliani,President,,R,Jackson ,Carterville,0,,
5,Mike Huckabee,President,,R,Jackson ,Carterville,1,,
5,Duncan Hunter,President,,R,Jackson ,Carterville,0,,
5,Alan Keyes,President,,R,Jackson ,Carterville,0,,
5,John McCain,President,,R,Jackson ,Carterville,7,,
5,Ron Paul,President,,R,Jackson ,Carterville,0,,
5,Mitt Romney,President,,R,Jackson ,Carterville,0,,
5,Tom Tancredo,President,,R,Jackson ,Carterville,0,,
5,Fred Thompson,President,,R,Jackson ,Carterville,0,,
5,Thad Cochran,U.S. Senate,,R,Jackson ,Carterville,8,,
5,John McCay III,US House,4,R,Jackson ,Carterville,4,,
5,Rudy Giuliani,President,,R,Jackson ,TOTAL,53,,
5,Mike Huckabee,President,,R,Jackson ,TOTAL,642,,
5,Duncan Hunter,President,,R,Jackson ,TOTAL,21,,
5,Alan Keyes,President,,R,Jackson ,TOTAL,34,,
5,John McCain,President,,R,Jackson ,TOTAL,3750,,
5,Ron Paul,President,,R,Jackson ,TOTAL,418,,
5,Mitt Romney,President,,R,Jackson ,TOTAL,143,,
5,Tom Tancredo,President,,R,Jackson ,TOTAL,4,,
5,Fred Thompson,President,,R,Jackson ,TOTAL,70,,
5,Thad Cochran,U.S. Senate,,R,Jackson ,TOTAL,4845,,
5,John McCay III,US House,4,R,Jackson ,TOTAL,4437,,
