county,office,district,candidate,party,votes
Panola,State Senate,09,Kevin W. Frye,Democrat,1214
Marshall,State Senate,10,Andre R. De'Berry,Democrat,3720
Tate,State Senate,10,Andre R. De'Berry,Democrat,2640
Marshall,State Senate,10,Neil S. Whaley,Republican,3240
Tate,State Senate,10,Neil S. Whaley,Republican,5498
Coahoma,State Senate,11,Robert L. Jackson,Democrat,2887
Panola,State Senate,11,Robert L. Jackson,Democrat,3816
Quitman,State Senate,11,Robert L. Jackson,Democrat,1762
Tunica,State Senate,11,Robert L. Jackson,Democrat,1594
Coahoma,State Senate,11,Clara Davis Dawkins,Independent,548
Panola,State Senate,11,Clara Davis Dawkins,Independent,1579
Quitman,State Senate,11,Clara Davis Dawkins,Independent,915
Tunica,State Senate,11,Clara Davis Dawkins,Independent,532
Bolivar,State Senate,12,Derrick T. Simmons,Democrat,1241
Coahoma,State Senate,12,Derrick T. Simmons,Democrat,676
Washington,State Senate,12,Derrick T. Simmons,Democrat,7505
Bolivar,State Senate,12,Paul D. Pecou,Independent,216
Coahoma,State Senate,12,Paul D. Pecou,Independent,178
Washington,State Senate,12,Paul D. Pecou,Independent,1749
Bolivar,State Senate,13,B. C. Hammond,Republican,3013
Sunflower,State Senate,13,B. C. Hammond,Republican,1535
Tallahatchie,State Senate,13,B. C. Hammond,Republican,427
Bolivar,State Senate,13,Sarita M. Simmons,Democrat,5296
Sunflower,State Senate,13,Sarita M. Simmons,Democrat,2944
Tallahatchie,State Senate,13,Sarita M. Simmons,Democrat,1047
Attala,State Senate,14,Lydia Graves Chassaniol,Republican,1774
Carroll,State Senate,14,Lydia Graves Chassaniol,Republican,3129
Grenada,State Senate,14,Lydia Graves Chassaniol,Republican,2868
Leflore,State Senate,14,Lydia Graves Chassaniol,Republican,1625
Montgomery,State Senate,14,Lydia Graves Chassaniol,Republican,1839
Panola,State Senate,14,Lydia Graves Chassaniol,Republican,1770
Tallahatchie,State Senate,14,Lydia Graves Chassaniol,Republican,1802
Yalobusha,State Senate,14,Lydia Graves Chassaniol,Republican,1433
Choctaw,State Senate,15,Gary Jackson,Republican,2433
Montgomery,State Senate,15,Gary Jackson,Republican,913
Oktibbeha,State Senate,15,Gary Jackson,Republican,5693
Webster,State Senate,15,Gary Jackson,Republican,3504
Clay,State Senate,16,Angela Turner Ford,Democrat,6175
Lowndes,State Senate,16,Angela Turner Ford,Democrat,2330
Noxubee,State Senate,16,Angela Turner Ford,Democrat,1554
Oktibbeha,State Senate,16,Angela Turner Ford,Democrat,4151
Lowndes,State Senate,17,DeWanna Belton,Democrat,5126
Monroe,State Senate,17,DeWanna Belton,Democrat,318
Lowndes,State Senate,17,Charles A. 'Chuck' Younger,Republican,9531
Monroe,State Senate,17,Charles A. 'Chuck' Younger,Republican,1797
Lowndes,State Senate,17,Danny Bedwell,Libertarian,337
Monroe,State Senate,17,Danny Bedwell,Libertarian,61
Leake,State Senate,18,Jenifer B. Branning,Republican,3663
Neshoba,State Senate,18,Jenifer B. Branning,Republican,6995
Winston,State Senate,18,Jenifer B. Branning,Republican,2539
DeSoto,State Senate,19,Dianne Black,Democrat,3924
Marshall,State Senate,19,Dianne Black,Democrat,825
DeSoto,State Senate,19,Kevin Blackwell,Republican,7148
Marshall,State Senate,19,Kevin Blackwell,Republican,1215
Rankin,State Senate,20,Josh Harkins,Republican,18330
Attala,State Senate,21,Barbara Blackmon,Democrat,2753
Holmes,State Senate,21,Barbara Blackmon,Democrat,2021
Leake,State Senate,21,Barbara Blackmon,Democrat,1912
Madison,State Senate,21,Barbara Blackmon,Democrat,6232
Yazoo,State Senate,21,Barbara Blackmon,Democrat,674
Humphreys,State Senate,22,Hayes Dent,Republican,527
Madison,State Senate,22,Hayes Dent,Republican,5528
Sharkey,State Senate,22,Hayes Dent,Republican,596
Sunflower,State Senate,22,Hayes Dent,Republican,482
Washington,State Senate,22,Hayes Dent,Republican,865
Yazoo,State Senate,22,Hayes Dent,Republican,1584
Humphreys,State Senate,22,Joseph C. Thomas Sr.,Democrat,1068
Madison,State Senate,22,Joseph C. Thomas Sr.,Democrat,2712
Sharkey,State Senate,22,Joseph C. Thomas Sr.,Democrat,975
Sunflower,State Senate,22,Joseph C. Thomas Sr.,Democrat,1337
Washington,State Senate,22,Joseph C. Thomas Sr.,Democrat,1398
Yazoo,State Senate,22,Joseph C. Thomas Sr.,Democrat,3065
Issaquena,State Senate,23,Briggs Hopson,Republican,329
Warren,State Senate,23,Briggs Hopson,Republican,10857
Yazoo,State Senate,23,Briggs Hopson,Republican,2010
Grenada,State Senate,24,David Jordan,Democrat,2962
Holmes,State Senate,24,David Jordan,Democrat,3535
Humphreys,State Senate,24,David Jordan,Democrat,1073
Leflore,State Senate,24,David Jordan,Democrat,5087
Tallahatchie,State Senate,24,David Jordan,Democrat,618
Hinds,State Senate,25,Walter Michel,Republican,4279
Madison,State Senate,25,Walter Michel,Republican,13848
Hinds,State Senate,25,Earl Scales,Democrat,2775
Madison,State Senate,25,Earl Scales,Democrat,4237
Hinds,State Senate,26,John Horhn,Democrat,12202
Madison,State Senate,26,John Horhn,Democrat,3549
Hinds,State Senate,27,Hillman Terome Frazier,Democrat,14215
Hinds,State Senate,28,Sollie B. Norwood,Democrat,10210
Hinds,State Senate,29,David Blount,Democrat,15455
Rankin,State Senate,30,Dean Kirby,Republican,13278
Lauderdale,State Senate,31,Mike Marlow,Democrat,424
Newton,State Senate,31,Mike Marlow,Democrat,1989
Scott,State Senate,31,Mike Marlow,Democrat,3156
Lauderdale,State Senate,31,Tyler McCaughn,Republican,2069
Newton,State Senate,31,Tyler McCaughn,Republican,5312
Scott,State Senate,31,Tyler McCaughn,Republican,4612
Kemper,State Senate,32,Sampson Jackson II,Democrat,3550
Lauderdale,State Senate,32,Sampson Jackson II,Democrat,5427
Noxubee,State Senate,32,Sampson Jackson II,Democrat,1187
Winston,State Senate,32,Sampson Jackson II,Democrat,2695
Clarke,State Senate,33,Jeff Tate,Republican,5235
Lauderdale,State Senate,33,Jeff Tate,Republican,9829
Forrest,State Senate,34,Juan Barnett,Democrat,3501
Jasper,State Senate,34,Juan Barnett,Democrat,3451
Jones,State Senate,34,Juan Barnett,Democrat,3405
Forrest,State Senate,34,Steven L. Wade,Republican,889
Jasper,State Senate,34,Steven L. Wade,Republican,2400
Jones,State Senate,34,Steven L. Wade,Republican,3475
Copiah,State Senate,35,Chris Caughman,Republican,669
Rankin,State Senate,35,Chris Caughman,Republican,8168
Simpson,State Senate,35,Chris Caughman,Republican,7443
Claiborne,State Senate,36,Albert Butler,Democrat,3440
Copiah,State Senate,36,Albert Butler,Democrat,6359
Hinds,State Senate,36,Albert Butler,Democrat,3915
Jefferson,State Senate,36,Albert Butler,Democrat,2983
Adams,State Senate,37,William E. Godfrey,Democrat,4504
Amite,State Senate,37,William E. Godfrey,Democrat,776
Franklin,State Senate,37,William E. Godfrey,Democrat,1423
Pike,State Senate,37,William E. Godfrey,Democrat,1667
Adams,State Senate,37,Melanie Sojourner,Republican,3551
Amite,State Senate,37,Melanie Sojourner,Republican,2103
Franklin,State Senate,37,Melanie Sojourner,Republican,2131
Pike,State Senate,37,Melanie Sojourner,Republican,3712
Adams,State Senate,38,Tammy Witherspoon,Democrat,2109
Amite,State Senate,38,Tammy Witherspoon,Democrat,1802
Pike,State Senate,38,Tammy Witherspoon,Democrat,6183
Walthall,State Senate,38,Tammy Witherspoon,Democrat,2517
Wilkinson,State Senate,38,Tammy Witherspoon,Democrat,2859
Copiah,State Senate,39,Sally Doty,Republican,1073
Lawrence,State Senate,39,Sally Doty,Republican,4015
Lincoln,State Senate,39,Sally Doty,Republican,9176
Walthall,State Senate,39,Sally Doty,Republican,1262
Marion,State Senate,40,Angela Burks Hill,Republican,6028
Pearl River,State Senate,40,Angela Burks Hill,Republican,6279
Marion,State Senate,40,Thomas Lehr,Democrat,2750
Pearl River,State Senate,40,Thomas Lehr,Democrat,1004
Covington,State Senate,41,Joey Fillingane,Republican,5783
Forrest,State Senate,41,Joey Fillingane,Republican,479
Jeff Davis,State Senate,41,Joey Fillingane,Republican,2959
Lamar,State Senate,41,Joey Fillingane,Republican,1920
Smith,State Senate,41,Joey Fillingane,Republican,5646
Forrest,State Senate,42,Chris McDaniel,Republican,2909
Jones,State Senate,42,Chris McDaniel,Republican,12819
George,State Senate,43,Dennis DeBar Jr.,Republican,5028
Greene,State Senate,43,Dennis DeBar Jr.,Republican,3619
Wayne,State Senate,43,Dennis DeBar Jr.,Republican,6032
Lamar,State Senate,44,John A. Polk,Republican,13351
Pearl River,State Senate,44,John A. Polk,Republican,1037
Forrest,State Senate,45,Chris Johnson,Republican,10302
Perry,State Senate,45,Chris Johnson,Republican,3678
Hancock,State Senate,46,Philip Moran,Republican,9822
Harrison,State Senate,46,Philip Moran,Republican,2972
Jackson,State Senate,47,Joseph M. 'Mike' Seymour,Republican,3343
Pearl River,State Senate,47,Joseph M. 'Mike' Seymour,Republican,3723
Stone,State Senate,47,Joseph M. 'Mike' Seymour,Republican,4400
Harrison,State Senate,48,Gary Fredericks,Democrat,6192
Harrison,State Senate,48,Mike Thompson,Republican,6598
Harrison,State Senate,49,Joel R. Carter Jr.,Republican,12810
Jackson,State Senate,51,Jeremy England,Republican,11832
Jackson,State Senate,52,Brice Wiggins,Republican,11149
Alcorn,State House,01,"Lester E. Bubba"" Carpenter """,Republican,2955
Tishomingo,State House,01,"Lester E. Bubba"" Carpenter """,Republican,3964
Alcorn,State House,02,Nick Bain,Republican,5817
Alcorn,State House,03,William Tracy Arnold,Republican,793
Prentiss,State House,03,William Tracy Arnold,Republican,4367
Alcorn,State House,03,Janis Triplett Patterson,Democrat,192
Prentiss,State House,03,Janis Triplett Patterson,Democrat,2097
Alcorn,State House,04,Joseph F. 'Jody' Steverson,Republican,339
Tippah,State House,04,Joseph F. 'Jody' Steverson,Republican,6471
Benton,State House,05,John Faulkner,Democrat,452
Lafayette,State House,05,John Faulkner,Democrat,419
Marshall,State House,05,John Faulkner,Democrat,3926
Tate,State House,05,John Faulkner,Democrat,121
DeSoto,State House,06,Dana Criswell,Republican,4527
DeSoto,State House,07,Steve Hopkins,Republican,3740
DeSoto,State House,07,Theresa Gillespie Isom,Democrat,1943
Lafayette,State House,08,Trey Lamar,Republican,274
Tate,State House,08,Trey Lamar,Republican,5053
Coahoma,State House,09,Cedric 'Bam Bam' Burnett,Democrat,426
Quitman,State House,09,Cedric 'Bam Bam' Burnett,Democrat,1933
Tate,State House,09,Cedric 'Bam Bam' Burnett,Democrat,472
Tunica,State House,09,Cedric 'Bam Bam' Burnett,Democrat,2080
Lafayette,State House,10,Bobby E. Dailey,Democrat,1328
Panola,State House,10,Bobby E. Dailey,Democrat,1231
Tallahatchie,State House,10,Bobby E. Dailey,Democrat,118
Lafayette,State House,10,Brady Williamson,Republican,2172
Panola,State House,10,Brady Williamson,Republican,2437
Tallahatchie,State House,10,Brady Williamson,Republican,189
Lafayette,State House,10,Josh Hawkins,Independent,324
Panola,State House,10,Josh Hawkins,Independent,2172
Tallahatchie,State House,10,Josh Hawkins,Independent,205
Panola,State House,11,Lataisha Jackson,Democrat,4956
Tate,State House,11,Lataisha Jackson,Democrat,747
Lafayette,State House,12,Clay Deweese,Republican,3074
Lafayette,State House,12,Tiffany Kilpatrick,Democrat,2920
Benton,State House,13,Pamela J. Denham,Democrat,469
Lafayette,State House,13,Pamela J. Denham,Democrat,1568
Marshall,State House,13,Pamela J. Denham,Democrat,276
Union,State House,13,Pamela J. Denham,Democrat,353
Benton,State House,13,Steve Massengill,Republican,1466
Lafayette,State House,13,Steve Massengill,Republican,2810
Marshall,State House,13,Steve Massengill,Republican,729
Union,State House,13,Steve Massengill,Republican,820
Union,State House,14,Sam J. Creekmore IV,Republican,6982
Pontotoc,State House,15,E. Mac Huddleston,Republican,5371
Pontotoc,State House,15,Pat Montgomery,Democrat,1866
Lee,State House,16,Rickey W. Thompson,Democrat,2718
Monroe,State House,16,Rickey W. Thompson,Democrat,55
Lee,State House,16,Steve Holland,Independent,2520
Monroe,State House,16,Steve Holland,Independent,18
Lee,State House,17,Shane Aguirre,Republican,4830
Lee,State House,17,Cathy Grace,Democrat,2921
Lee,State House,18,Jerry R. Turner,Republican,4867
Prentiss,State House,18,Jerry R. Turner,Republican,982
Union,State House,18,Jerry R. Turner,Republican,240
Itawamba,State House,19,Randy P. Boyd,Republican,2050
Lee,State House,19,Randy P. Boyd,Republican,4609
Itawamba,State House,20,Chris Brown,Republican,28
Lee,State House,20,Chris Brown,Republican,590
Monroe,State House,20,Chris Brown,Republican,5668
Itawamba,State House,21,Donnie Bell,Republican,4746
Tishomingo,State House,21,Donnie Bell,Republican,2018
Chickasaw,State House,22,Thomas 'Tommy' Futral,Republican,2455
Pontotoc,State House,22,Thomas 'Tommy' Futral,Republican,1458
Chickasaw,State House,22,Jon Lancaster,Democrat,3837
Pontotoc,State House,22,Jon Lancaster,Democrat,793
Calhoun,State House,23,Charles Jim Beckett,Republican,4182
Grenada,State House,23,Charles Jim Beckett,Republican,1288
Lafayette,State House,23,Charles Jim Beckett,Republican,267
Webster,State House,23,Charles Jim Beckett,Republican,1487
DeSoto,State House,24,Jeff Hale,Republican,4979
DeSoto,State House,25,Dan Eubanks,Republican,3819
Bolivar,State House,26,Orlando W. Paden,Democrat,111
Coahoma,State House,26,Orlando W. Paden,Democrat,3505
Attala,State House,27,Kenneth Walker,Democrat,1072
Leake,State House,27,Kenneth Walker,Democrat,2450
Madison,State House,27,Kenneth Walker,Democrat,1776
Yazoo,State House,27,Kenneth Walker,Democrat,573
DeSoto,State House,28,Jerry Darnell,Republican,6894
DeSoto,State House,28,Matt Williams,Democrat,1202
Bolivar,State House,29,Abe Marshall Hudson Jr.,Democrat,5648
Sunflower,State House,29,Abe Marshall Hudson Jr.,Democrat,61
Bolivar,State House,30,Tracey T. Rosebud,Democrat,1504
Quitman,State House,30,Tracey T. Rosebud,Democrat,219
Sunflower,State House,30,Tracey T. Rosebud,Democrat,1439
Tallahatchie,State House,30,Tracey T. Rosebud,Democrat,1078
Bolivar,State House,31,Otis L. Anthony,Democrat,261
Humphreys,State House,31,Otis L. Anthony,Democrat,203
Sunflower,State House,31,Otis L. Anthony,Democrat,4042
Washington,State House,31,Otis L. Anthony,Democrat,1364
Leflore,State House,32,Solomon Curtis Osborne,Democrat,3053
Leflore,State House,32,"Troy D. Brown, Sr. ",Independent,1064
Leflore,State House,32,Toris Williams,Independent,562
Grenada,State House,33,Thomas U. 'Tommy' Reynolds,Democrat,1016
Tallahatchie,State House,33,Thomas U. 'Tommy' Reynolds,Democrat,2463
Yalobusha,State House,33,Thomas U. 'Tommy' Reynolds,Democrat,4386
Carroll,State House,34,Kevin Horan,Democrat,317
Grenada,State House,34,Kevin Horan,Democrat,3653
Holmes,State House,34,Kevin Horan,Democrat,1255
Leflore,State House,34,Kevin Horan,Democrat,1130
Tallahatchie,State House,34,Kevin Horan,Democrat,70
Attala,State House,35,Joey Hood,Republican,261
Choctaw,State House,35,Joey Hood,Republican,2427
Webster,State House,35,Joey Hood,Republican,1784
Winston,State House,35,Joey Hood,Republican,2444
Clay,State House,36,Karl Gibbs,Democrat,3116
Monroe,State House,36,Karl Gibbs,Democrat,2638
Clay,State House,36,Jessica Lofton Lewis,Independent,997
Monroe,State House,36,Jessica Lofton Lewis,Independent,651
Clay,State House,37,Gary A. Chism,Republican,1473
Lowndes,State House,37,Gary A. Chism,Republican,3972
Oktibbeha,State House,37,Gary A. Chism,Republican,489
Clay,State House,37,Vicky Rose,Libertarian,586
Lowndes,State House,37,Vicky Rose,Libertarian,953
Oktibbeha,State House,37,Vicky Rose,Libertarian,113
Clay,State House,38,Cheikh Taylor,Democrat,538
Lowndes,State House,38,Cheikh Taylor,Democrat,191
Oktibbeha,State House,38,Cheikh Taylor,Democrat,4911
Lowndes,State House,39,Dana Underwood McLean,Republican,4623
Monroe,State House,39,Dana Underwood McLean,Republican,1823
DeSoto,State House,40,Ashley Henley,Republican,1539
DeSoto,State House,40,Hester Jackson McCray,Democrat,1553
Lowndes,State House,41,Kabir Karriem,Democrat,4727
Lowndes,State House,42,Carl L. Mickens,Democrat,712
Noxubee,State House,42,Carl L. Mickens,Democrat,2814
Winston,State House,42,Carl L. Mickens,Democrat,2827
Oktibbeha,State House,43,Loyd B. 'Rob' Roberson,Republican,4792
Winston,State House,43,Loyd B. 'Rob' Roberson,Republican,135
Leake,State House,44,C. Scott Bounds,Republican,221
Neshoba,State House,44,C. Scott Bounds,Republican,6104
Kemper,State House,45,Michael Ted Evans,Democrat,3519
Lauderdale,State House,45,Michael Ted Evans,Democrat,1547
Neshoba,State House,45,Michael Ted Evans,Democrat,1228
Winston,State House,45,Michael Ted Evans,Democrat,70
Carroll,State House,46,Karl Oliver,Republican,2658
Grenada,State House,46,Karl Oliver,Republican,120
Leflore,State House,46,Karl Oliver,Republican,1327
Montgomery,State House,46,Karl Oliver,Republican,2825
Webster,State House,46,Karl Oliver,Republican,235
Attala,State House,47,Bryant Clark,Democrat,634
Holmes,State House,47,Bryant Clark,Democrat,3817
Yazoo,State House,47,Bryant Clark,Democrat,1517
Attala,State House,48,Jason White,Republican,2894
Carroll,State House,48,Jason White,Republican,258
Holmes,State House,48,Jason White,Republican,405
Leake,State House,48,Jason White,Republican,2749
Washington,State House,49,Willie L. Bailey,Democrat,4367
Bolivar,State House,50,John W. Hines Sr.,Democrat,206
Issaquena,State House,50,John W. Hines Sr.,Democrat,245
Washington,State House,50,John W. Hines Sr.,Democrat,4241
Humphreys,State House,51,Rufus E. Straughter,Democrat,2196
Sharkey,State House,51,Rufus E. Straughter,Democrat,1270
Yazoo,State House,51,Rufus E. Straughter,Democrat,2225
DeSoto,State House,52,Bill Kinkade,Republican,1531
Marshall,State House,52,Bill Kinkade,Republican,2191
Franklin,State House,53,Rita Wilkinson Goss,Democrat,190
Jeff Davis,State House,53,Rita Wilkinson Goss,Democrat,29
Lawrence,State House,53,Rita Wilkinson Goss,Democrat,135
Lincoln,State House,53,Rita Wilkinson Goss,Democrat,2200
Pike,State House,53,Rita Wilkinson Goss,Democrat,390
Franklin,State House,53,Vince Mangold,Republican,983
Jeff Davis,State House,53,Vince Mangold,Republican,60
Lawrence,State House,53,Vince Mangold,Republican,1100
Lincoln,State House,53,Vince Mangold,Republican,2646
Pike,State House,53,Vince Mangold,Republican,876
Issaquena,State House,54,Kevin Ford,Republican,124
Warren,State House,54,Kevin Ford,Republican,4946
Yazoo,State House,54,Kevin Ford,Republican,1548
Warren,State House,55,Oscar Denton,Democrat,5386
Hinds,State House,56,Philip Gunn,Republican,4720
Madison,State House,56,Philip Gunn,Republican,1735
Hinds,State House,56,Vicki Slater,Democrat,3265
Madison,State House,56,Vicki Slater,Democrat,320
Madison,State House,57,Edward Blackmon Jr.,Democrat,6206
Madison,State House,58,Joel Bomgar,Republican,8503
Rankin,State House,59,Brent Powell,Republican,7639
Rankin,State House,60,Fred D. Shanks,Republican,8225
Rankin,State House,61,Gene Newman,Republican,4821
Copiah,State House,62,Tom Weathersby,Republican,843
Rankin,State House,62,Tom Weathersby,Republican,6194
Simpson,State House,62,Tom Weathersby,Republican,79
Hinds,State House,63,Stephanie McKenzie Foster,Democrat,6165
Warren,State House,63,Stephanie McKenzie Foster,Democrat,406
Yazoo,State House,63,Stephanie McKenzie Foster,Democrat,454
Hinds,State House,64,Bill Denny,Republican,3842
Madison,State House,64,Bill Denny,Republican,494
Hinds,State House,64,Shanda M. Yates,Democrat,4371
Madison,State House,64,Shanda M. Yates,Democrat,133
Hinds,State House,65,Chris Bell,Democrat,5610
Hinds,State House,66,Jarvis Dortch,Democrat,5789
Hinds,State House,67,Earle S. Banks,Democrat,5471
Hinds,State House,67,Gregory T. Riley,Independent,719
Hinds,State House,68,Jon Pond,Republican,1354
Rankin,State House,68,Jon Pond,Republican,317
Hinds,State House,68,Zakiya Summers,Democrat,4138
Rankin,State House,68,Zakiya Summers,Democrat,424
Hinds,State House,69,Alyce Griffin Clarke,Democrat,4425
Hinds,State House,70,William R. 'Bo' Brown,Democrat,5832
Hinds,State House,71,Ronnie Crudup Jr.,Democrat,5260
Hinds,State House,72,Debra Gibbs,Democrat,4224
Madison,State House,72,Debra Gibbs,Democrat,1720
Madison,State House,73,Jill Ford,Republican,10195
Madison,State House,73,Gayle Walsh Massey,Democrat,3622
Rankin,State House,74,Jason McCarty,Democrat,2230
Rankin,State House,74,Lee Yancey,Republican,7619
Rankin,State House,75,Vance Cox,Republican,1817
Scott,State House,75,Vance Cox,Republican,1439
Rankin,State House,75,Tom Miles,Democrat,1123
Scott,State House,75,Tom Miles,Democrat,3114
Claiborne,State House,76,Gregory L. Holloway Sr.,Democrat,360
Copiah,State House,76,Gregory L. Holloway Sr.,Democrat,5970
Hinds,State House,76,Gregory L. Holloway Sr.,Democrat,925
Rankin,State House,77,Price Wallace,Republican,1358
Simpson,State House,77,Price Wallace,Republican,5360
Leake,State House,78,Joe C. Bradford,Democrat,261
Newton,State House,78,Joe C. Bradford,Democrat,1093
Scott,State House,78,Joe C. Bradford,Democrat,1838
Leake,State House,78,Randal 'Randy' Rushing,Republican,426
Newton,State House,78,Randal 'Randy' Rushing,Republican,2832
Scott,State House,78,Randal 'Randy' Rushing,Republican,1427
Jasper,State House,79,Mark K. Tullos,Republican,2421
Smith,State House,79,Mark K. Tullos,Republican,5756
Clarke,State House,80,Omeria Scott,Democrat,932
Jasper,State House,80,Omeria Scott,Democrat,1621
Jones,State House,80,Omeria Scott,Democrat,3734
Clarke,State House,81,Stephen A. 'Steve' Horne,Republican,239
Lauderdale,State House,81,Stephen A. 'Steve' Horne,Republican,5733
Lauderdale,State House,82,Charles L. Young Jr.,Democrat,3649
Lauderdale,State House,83,Billy Adam Calvert,Republican,6767
Clarke,State House,84,Troy Smith,Republican,3713
Jasper,State House,84,Troy Smith,Republican,414
Newton,State House,84,Troy Smith,Republican,1732
Clarke,State House,84,Roy May,Independent,1264
Jasper,State House,84,Roy May,Independent,224
Newton,State House,84,Roy May,Independent,1523
Claiborne,State House,85,Jeffery Harness,Democrat,3000
Franklin,State House,85,Jeffery Harness,Democrat,1075
Jefferson,State House,85,Jeffery Harness,Democrat,2121
Warren,State House,85,Jeffery Harness,Democrat,1109
Greene,State House,86,Shane Barnett,Republican,338
Perry,State House,86,Shane Barnett,Republican,247
Wayne,State House,86,Shane Barnett,Republican,6122
Forrest,State House,87,William E. 'Billy' Andrews III,Republican,2148
Lamar,State House,87,William E. 'Billy' Andrews III,Republican,3881
Jasper,State House,88,Ramona Q. Blackledge,Republican,396
Jones,State House,88,Ramona Q. Blackledge,Republican,8480
Jones,State House,89,Donnie Scoggin,Republican,7335
Covington,State House,90,Noah L. Sanford,Republican,5566
Jeff Davis,State House,90,Noah L. Sanford,Republican,213
Simpson,State House,90,Noah L. Sanford,Republican,1343
Copiah,State House,91,Bob Evans,Democrat,265
Covington,State House,91,Bob Evans,Democrat,365
Jeff Davis,State House,91,Bob Evans,Democrat,3594
Lawrence,State House,91,Bob Evans,Democrat,2963
Simpson,State House,91,Bob Evans,Democrat,884
Copiah,State House,92,Becky Currie,Republican,1357
Lawrence,State House,92,Becky Currie,Republican,307
Lincoln,State House,92,Becky Currie,Republican,5703
Hancock,State House,93,Timmy Ladner,Republican,1616
Pearl River,State House,93,Timmy Ladner,Republican,1633
Stone,State House,93,Timmy Ladner,Republican,1757
Adams,State House,94,Robert L. Johnson III,Democrat,5315
Franklin,State House,94,Robert L. Johnson III,Democrat,483
Jefferson,State House,94,Robert L. Johnson III,Democrat,871
Hancock,State House,95,Jay McKnight,Republican,3515
Harrison,State House,95,Jay McKnight,Republican,2679
Adams,State House,96,Aisha A. Sanders,Democrat,656
Amite,State House,96,Aisha A. Sanders,Democrat,1205
Pike,State House,96,Aisha A. Sanders,Democrat,364
Wilkinson,State House,96,Aisha A. Sanders,Democrat,1360
Adams,State House,96,Angela Cockerham,Independent,354
Amite,State House,96,Angela Cockerham,Independent,2004
Pike,State House,96,Angela Cockerham,Independent,392
Wilkinson,State House,96,Angela Cockerham,Independent,2091
Adams,State House,97,Sam C. Mims V,Republican,2392
Amite,State House,97,Sam C. Mims V,Republican,1455
Franklin,State House,97,Sam C. Mims V,Republican,123
Pike,State House,97,Sam C. Mims V,Republican,2896
Adams,State House,97,Ben Thompson,Democrat,690
Amite,State House,97,Ben Thompson,Democrat,368
Franklin,State House,97,Ben Thompson,Democrat,121
Pike,State House,97,Ben Thompson,Democrat,1223
Pike,State House,98,Daryl L. Porter Jr.,Democrat,5499
Walthall,State House,98,Daryl L. Porter Jr.,Democrat,544
Lamar,State House,99,Bill Pigott,Republican,1052
Marion,State House,99,Bill Pigott,Republican,2114
Walthall,State House,99,Bill Pigott,Republican,3269
Lamar,State House,100,Ken Morgan,Republican,1778
Marion,State House,100,Ken Morgan,Republican,5066
Lamar,State House,101,Kent McCarty,Republican,7719
Forrest,State House,102,Missy Warren McGee,Republican,3807
Lamar,State House,102,Missy Warren McGee,Republican,84
Forrest,State House,102,Brandon Terrion Rue,Democrat,2053
Lamar,State House,102,Brandon Terrion Rue,Democrat,129
Forrest,State House,103,Percy W. Watson,Democrat,4866
Forrest,State House,104,Larry Byrd,Republican,6571
George,State House,105,Matthew Daves,Democrat,36
Greene,State House,105,Matthew Daves,Democrat,543
Perry,State House,105,Matthew Daves,Democrat,914
George,State House,105,Dale Goodin,Republican,561
Greene,State House,105,Dale Goodin,Republican,2992
Perry,State House,105,Dale Goodin,Republican,2473
Lamar,State House,106,Jansen Owen,Republican,688
Pearl River,State House,106,Jansen Owen,Republican,4783
George,State House,107,Doug McLeod,Republican,2725
Stone,State House,107,Doug McLeod,Republican,2527
Pearl River,State House,108,Stacey Hobgood Wilkes,Republican,5025
George,State House,109,Manly Barton,Republican,1213
Jackson,State House,109,Manly Barton,Republican,4627
Jackson,State House,110,Jeramey Anderson,Democrat,4358
Jackson,State House,111,Charles Busby,Republican,5426
Jackson,State House,112,John O. Read,Republican,4352
Jackson,State House,113,Henry 'Hank' Zuber III,Republican,5367
Harrison,State House,114,Jeffrey S. 'Jeff' Guice,Republican,132
Jackson,State House,114,Jeffrey S. 'Jeff' Guice,Republican,3457
Harrison,State House,114,Tony Lawrence,Independent,9
Jackson,State House,114,Tony Lawrence,Independent,1193
Harrison,State House,115,Felix O. Gines,Democrat,1725
Harrison,State House,115,Randall H. Patterson,Republican,1883
Harrison,State House,116,Casey Eure,Republican,5456
Harrison,State House,117,Kevin W. Felsher,Republican,4164
Harrison,State House,117,Inez M. Kelleher,Democrat,2368
Harrison,State House,118,Greg Haney,Republican,5438
Harrison,State House,119,Sonya Williams Barnes,Democrat,3690
Harrison,State House,120,Richard Bennett,Republican,5525
Harrison,State House,121,Carolyn Crawford,Republican,5303
Hancock,State House,122,Brent Anderson,Republican,4048
Hancock,State House,122,Wendy McDonald,Democrat,1936
