page,candidate,office,district,party,county,precinct,votes
3,Tate Reeves,Governor,,R,Sunflower,54-Drew,193
3,Bob Hickingbottom,Governor,,C,Sunflower,54-Drew,2
3,David R Singletary,Governor,,IND,Sunflower,54-Drew,5
3,Delbert Hosemann,Lieutenant Governor,,R,Sunflower,54-Drew,211
3,Jay Hughes,Lieutenant Governor,,D,Sunflower,54-Drew,478
3,Johnny DuPree,Secretary of State,,D,Sunflower,54-Drew,484
3,Michael Watson,Secretary of State,,R,Sunflower,54-Drew,214
3,Jennifer Riley Collins,Attorney General,,D,Sunflower,54-Drew,510
3,Lynn Fitch,Attorney General,,R,Sunflower,54-Drew,199
3,Shad White,State Auditor,,R,Sunflower,54-Drew,435
5,Addie Lee Green,State Treasurer,,D,Sunflower,54-Drew,475
5,David McRae,State Treasurer,,R,Sunflower,54-Drew,218
5,Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Sunflower,54-Drew,483
5,Andy Gipson,Commissioner of Agriculture & Commerce,,R,Sunflower,54-Drew,211
7,B C Hammond,State Senate,13,R,Sunflower,54-Drew,211
7,Sarita M Simmons,State Senate,13,D,Sunflower,54-Drew,498
7,Hayes Dent,State Senate,22,R,Sunflower,54-Drew,X
7,Joseph C Thomas Sr.,State Senate,22,D,Sunflower,54-Drew,X
7,Abe Marshall Hudson Jr.,State House,29,D,Sunflower,54-Drew,X
7,Tracey T Rosebud,State House,30,D,Sunflower,54-Drew,629
7,Otis L Anthony ,State House,31,D,Sunflower,54-Drew,X
3,Jim Hood,Governor,,D,Sunflower,TOTAL ,4505
3,Tate Reeves,Governor,,R,Sunflower,TOTAL ,1839
3,Bob Hickingbottom,Governor,,C,Sunflower,TOTAL ,18
3,David R Singletary,Governor,,IND,Sunflower,TOTAL ,36
3,Delbert Hosemann,Lieutenant Governor,,R,Sunflower,TOTAL ,2122
3,Jay Hughes,Lieutenant Governor,,D,Sunflower,TOTAL ,4113
3,Johnny DuPree,Secretary of State,,D,Sunflower,TOTAL ,4185
3,Michael Watson,Secretary of State,,R,Sunflower,TOTAL ,2048
3,Jennifer Riley Collins,Attorney General,,D,Sunflower,TOTAL ,4264
3,Lynn Fitch,Attorney General,,R,Sunflower,TOTAL ,2067
3,Shad White,State Auditor,,R,Sunflower,TOTAL ,4088
5,Addie Lee Green,State Treasurer,,D,Sunflower,TOTAL ,4123
5,David McRae,State Treasurer,,R,Sunflower,TOTAL ,2139
5,Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Sunflower,TOTAL ,4192
5,Andy Gipson,Commissioner of Agriculture & Commerce,,R,Sunflower,TOTAL ,2067
7,B C Hammond,State Senate,13,R,Sunflower,TOTAL ,1535
7,Sarita M Simmons,State Senate,13,D,Sunflower,TOTAL ,2944
7,Hayes Dent,State Senate,22,R,Sunflower,TOTAL ,482
7,Joseph C Thomas Sr.,State Senate,22,D,Sunflower,TOTAL ,1337
7,Abe Marshall Hudson Jr.,State House,29,D,Sunflower,TOTAL ,61
7,Tracey T Rosebud,State House,30,D,Sunflower,TOTAL ,1436
7,Otis L Anthony ,State House,31,D,Sunflower,TOTAL ,4042
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
