county,office,district,candidate,party,precinct,votes
Simpson,Public Service Commissioner,,Connie Moran,Democrat,Shivers,123
Simpson,Transportation Commissioner,,Tom King,Republican,Shivers,195
Simpson,District Attorney,13,Matt Sullivan,Democrat,Shivers,207
Simpson,State Senate,35,Chris caughman,Republican,Shivers,198
Simpson,State House,77,Price Wallace,Republican,Shivers,90
Simpson,State House,91,Bob Evans,Democrat,Shivers,143
Simpson,Chancery Clerk,,Tommy Joe Harvey,Republican,Shivers,154
Simpson,Chancery Clerk,,Willie Ree McDonald,Democrat,Shivers,110
Simpson,Chancery Clerk,,William J 'Bill' Jerrolds,Independent,Shivers,3
Simpson,Circuit Clerk,,Witt Fortenberry,Republican,Shivers,139
Simpson,Circuit Clerk,,Terrence Norwood,Democrat,Shivers,129
Simpson,Coroner,,Terry Keys Tutor,Republican,Shivers,188
Simpson,Sheriff,,Paul A Mullins,Republican,Shivers,144
Simpson,Sheriff,,Darell Walker,Democrat,Shivers,124
Simpson,Tax Assessor,,Jamie Reed Brewer,Republican,Shivers,191
Simpson,Supervisor,4,Donny Welch,Republican,Shivers,155
Simpson,Justice Court Judge,,Charles A Savell,Republican,Shivers,184
Simpson,Constable,,Christopher Jones,Republican,Shivers,193
Simpson,Measure 4,,For,,Shivers,133
Simpson,Measure 4,,Against,,Shivers,121
Simpson,Measure 4,,Over Vote,,Shivers,0
Simpson,Measure 4,,Under Vote,,Shivers,0
Simpson,Governor,,Jim Hood,Democrat,Sumrall,79
Simpson,Governor,,Tate Reeves,Repubilcan,Sumrall,263
Simpson,Governor,,Bob Hickingbottom,Constitution,Sumrall,0
Simpson,Governor,,David R. Singletary,Independent,Sumrall,1
Simpson,Lieutenant Governor,,Delbert Hoseman,Republican,Sumrall,270
Simpson,Lieutenant Governor,,Jay Hugues,Democrat,Sumrall,65
Simpson,Secretary of State,,Johny DuPree,Republican,Sumrall,69
Simpson,Secretary of State,,Michael Watson,Democrat,Sumrall,263
Simpson,Attorney General,,Jennifer Riley Collins,Democrat,Sumrall,67
Simpson,Attorney General,,Lynn Fitch,Republican,Sumrall,271
Simpson,State Auditor,,Shad White,Republican,Sumrall,290
Simpson,State Treasurer,,Ardle Lee Green,Democrat,Sumrall,57
Simpson,State Treasurer,,David McRae,Republican,Sumrall,276
Simpson,Commissioner of Agriculture & Commerce,,Rickey L Cole,Democrat,Sumrall,61
Simpson,Commissioner of Agriculture & Commerce,,Andy Gipson,Republican,Sumrall,276
Simpson,Commissioner of Insurance,,Robert E. Amos,Democrat,Sumrall,59
Simpson,Commissioner of Insurance,,Mike Chaney,Republican,Sumrall,279
Simpson,Public Service Commissioner,,Dane Maxwell,Republican,Sumrall,267
Simpson,Public Service Commissioner,,Connie Moran,Democrat,Sumrall,65
Simpson,Transportation Commissioner,,Tom King,Republican,Sumrall,287
Simpson,District Attorney,13,Matt Sullivan,Democrat,Sumrall,245
Simpson,State Senate,35,Chris caughman,Republican,Sumrall,288
Simpson,State House,77,Price Wallace,Republican,Sumrall,290
Simpson,Chancery Clerk,,Tommy Joe Harvey,Republican,Sumrall,274
Simpson,Chancery Clerk,,Willie Ree McDonald,Democrat,Sumrall,51
Simpson,Chancery Clerk,,William J 'Bill' Jerrolds,Independent,Sumrall,13
Simpson,Circuit Clerk,,Witt Fortenberry,Republican,Sumrall,261
Simpson,Circuit Clerk,,Terrence Norwood,Democrat,Sumrall,81
Simpson,Coroner,,Terry Keys Tutor,Republican,Sumrall,294
Simpson,Sheriff,,Paul A Mullins,Republican,Sumrall,276
Simpson,Sheriff,,Darell Walker,Democrat,Sumrall,65
Simpson,Tax Assessor,,Jamie Reed Brewer,Republican,Sumrall,292
Simpson,Supervisor,3,Brian Kennedy,Republican,Sumrall,288
Simpson,Justice Court Judge,,Ted Blackeney,Republican,Sumrall,288
Simpson,Constable,,Randall Coleman,Republican,Sumrall,290
Simpson,Constable,,Hardy Williams,Democrat,Sumrall,110
Simpson,Measure 4,,For,,Sumrall,191
Simpson,Measure 4,,Against,,Sumrall,136
Simpson,Measure 4,,Over Vote,,Sumrall,0
Simpson,Measure 4,,Under Vote,,Sumrall,0
Simpson,Governor,,Jim Hood,Democrat,Weathersby,456
Simpson,Governor,,Tate Reeves,Repubilcan,Weathersby,97
Simpson,Governor,,Bob Hickingbottom,Constitution,Weathersby,0
Simpson,Governor,,David R. Singletary,Independent,Weathersby,3
Simpson,Lieutenant Governor,,Delbert Hoseman,Republican,Weathersby,136
Simpson,Lieutenant Governor,,Jay Hugues,Democrat,Weathersby,404
Simpson,Secretary of State,,Johny DuPree,Republican,Weathersby,439
Simpson,Secretary of State,,Michael Watson,Democrat,Weathersby,99
Simpson,Attorney General,,Jennifer Riley Collins,Democrat,Weathersby,443
Simpson,Attorney General,,Lynn Fitch,Republican,Weathersby,108
Simpson,State Auditor,,Shad White,Republican,Weathersby,304
Simpson,State Treasurer,,Ardle Lee Green,Democrat,Weathersby,426
Simpson,State Treasurer,,David McRae,Republican,Weathersby,117
Simpson,Commissioner of Agriculture & Commerce,,Rickey L Cole,Democrat,Weathersby,423
Simpson,Commissioner of Agriculture & Commerce,,Andy Gipson,Republican,Weathersby,120
Simpson,Commissioner of Insurance,,Robert E. Amos,Democrat,Weathersby,434
Simpson,Commissioner of Insurance,,Mike Chaney,Republican,Weathersby,115
Simpson,Public Service Commissioner,,Dane Maxwell,Republican,Weathersby,112
Simpson,Public Service Commissioner,,Connie Moran,Democrat,Weathersby,426
Simpson,Transportation Commissioner,,Tom King,Republican,Weathersby,299
Simpson,District Attorney,13,Matt Sullivan,Democrat,Weathersby,504
Simpson,State Senate,35,Chris caughman,Republican,Weathersby,304
Simpson,State House,77,Price Wallace,Republican,Weathersby,294
Simpson,Chancery Clerk,,Tommy Joe Harvey,Republican,Weathersby,153
Simpson,Chancery Clerk,,Willie Ree McDonald,Democrat,Weathersby,393
Simpson,Chancery Clerk,,William J 'Bill' Jerrolds,Independent,Weathersby,5
Simpson,Circuit Clerk,,Witt Fortenberry,Republican,Weathersby,94
Simpson,Circuit Clerk,,Terrence Norwood,Democrat,Weathersby,456
Simpson,Coroner,,Terry Keys Tutor,Republican,Weathersby,317
Simpson,Sheriff,,Paul A Mullins,Republican,Weathersby,107
Simpson,Sheriff,,Darell Walker,Democrat,Weathersby,442
Simpson,Tax Assessor,,Jamie Reed Brewer,Republican,Weathersby,293
Simpson,Supervisor,1,G Mitchell Chatman,Democrat,Weathersby,500
Simpson,Justice Court Judge,,Ted Blackeney,Republican,Weathersby,304
Simpson,Constable,,Randall Coleman,Republican,Weathersby,314
Simpson,Measure 4,,For,,Weathersby,377
Simpson,Measure 4,,Against,,Weathersby,124
Simpson,Measure 4,,Over Vote,,Weathersby,0
Simpson,Measure 4,,Under Vote,,Weathersby,0
Simpson,Governor,,Jim Hood,Democrat,,3784
Simpson,Governor,,Tate Reeves,Repubilcan,,5454
Simpson,Governor,,Bob Hickingbottom,Constitution,,29
Simpson,Governor,,David R. Singletary,Independent,,124
Simpson,Lieutenant Governor,,Delbert Hoseman,Republican,,6218
Simpson,Lieutenant Governor,,Jay Hugues,Democrat,,3047
Simpson,Secretary of State,,Johny DuPree,Republican,,3301
Simpson,Secretary of State,,Michael Watson,Democrat,,5904
Simpson,Attorney General,,Jennifer Riley Collins,Democrat,,3378
Simpson,Attorney General,,Lynn Fitch,Republican,,5956
Simpson,State Auditor,,Shad White,Republican,,7404
Simpson,State Treasurer,,Ardle Lee Green,Democrat,,3040
Simpson,State Treasurer,,David McRae,Republican,,6209
Simpson,Commissioner of Agriculture & Commerce,,Rickey L Cole,Democrat,,3082
Simpson,Commissioner of Agriculture & Commerce,,Andy Gipson,Republican,,6179
Simpson,Commissioner of Insurance,,Robert E. Amos,Democrat,,3029
Simpson,Commissioner of Insurance,,Mike Chaney,Republican,,6253
Simpson,Public Service Commissioner,,Dane Maxwell,Republican,,5957
Simpson,Public Service Commissioner,,Connie Moran,Democrat,,3221
Simpson,Transportation Commissioner,,Tom King,Republican,,7392
Simpson,District Attorney,13,Matt Sullivan,Democrat,,7356
Simpson,State Senate,35,Chris caughman,Republican,,7443
Simpson,State House,62,Tom Weathersby,Republican,,79
Simpson,State House,77,Price Wallace,Republican,,5360
Simpson,State House,90,Noah L Sanford,Republican,,1343
Simpson,State House,91,Bob Evans,Democrat,,884
Simpson,Chancery Clerk,,Tommy Joe Harvey,Republican,,6277
Simpson,Chancery Clerk,,Willie Ree McDonald,Democrat,,2717
Simpson,Chancery Clerk,,William J 'Bill' Jerrolds,Independent,,278
Simpson,Circuit Clerk,,Witt Fortenberry,Republican,,5770
Simpson,Circuit Clerk,,Terrence Norwood,Democrat,,3528
Simpson,Coroner,,Terry Keys Tutor,Republican,,7508
Simpson,Sheriff,,Paul A Mullins,Republican,,6302
Simpson,Sheriff,,Darell Walker,Democrat,,3049
Simpson,Tax Assessor,,Jamie Reed Brewer,Republican,,7445
Simpson,Supervisor,1,G Mitchell Chatman,Democrat,,1410
Simpson,Supervisor,2,Danny Craft,Republican,,1594
Simpson,Supervisor,3,Brian Kennedy,Republican,,1619
Simpson,Supervisor,4,Donny Welch,Republican,,1309
Simpson,Supervisor,5,Larry Barnes,Democrat,,653
Simpson,Supervisor,5,Randy Moore,Republican,,1496
Simpson,Justice Court Judge,,Ted Blackeney,Republican,,3411
Simpson,Justice Court Judge,,Charles A Savell,Republican,,3986
Simpson,Constable,,Randall Coleman,Republican,,3478
Simpson,Constable,,Christopher Jones,Republican,,3994
Simpson,Constable,,Hardy Williams,Democrat,,535
Simpson,Measure 4,,For,,,5472
Simpson,Measure 4,,Against,,,3482
Simpson,Measure 4,,Over Vote,,,0
Simpson,Measure 4,,Under Vote,,,0
